label,Anatomy,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
3521,-20.243468426721808,-8.027764053641043,-52.75951890787183,1,2,1,1,3
1343,-14.857070676454954,-5.94614772901826,-37.310302627242514,1,2,2,1,5
7172,-20.316788208088937,-8.6274043997929,-56.596176494539726,3,2,1,2,4
1544,-16.066461288085616,-6.401981099781327,-40.68065106693417,3,2,2,1,3
7015,1.42128138105123,-0.2972491029572714,4.18505508329196,3,2,2,1,3
350,-13.44380075745869,-5.565601177010065,-35.02687465347969,2,2,2,2,4
675,-4.636154755769457,-2.31304386210134,-10.608465130170485,1,2,1,10,3
5407,-3.098844101984904,-1.7823419942005196,-7.061788988287094,3,2,2,1,4
7003,-1.134182645418524,-1.1387437817678818,-1.996509022329314,1,2,2,8,6
6245,4.395677325756263,0.6703203647431369,11.312608747955045,3,2,1,1,3
6449,0.44510867653437464,-2.3684500521302176,-15.813959009452356,3,2,2,1,6
2355,-6.319696130863322,-2.888278407581551,-14.82552312489362,3,2,2,1,3
3407,-10.530807464654607,38.64309126013112,-22.607226384459423,3,2,2,2,3
8176,-4.018765353026241,-2.1039545213230135,-9.075648710170569,1,2,1,11,5
5007,-9.068951248170738,-4.246081223236294,-24.21963880251064,3,2,1,1,3
5738,-0.28442530113096204,-0.41386140894280565,-0.5847783947438003,3,2,1,1,3
2610,-4.938134005022885,-2.4156668566638224,-11.360764561135973,3,2,1,1,6
119,-4.983919995804293,-2.4312471902633916,-11.474979280697166,2,2,2,2,2
946,-4.149667401005111,-2.1482072864142037,-9.400070176655857,1,2,2,1,3
4319,-1.8175583793117311,-1.365791346599071,-3.662503866435151,3,2,1,2,3
6914,-4.68910220923553,21.606322412679578,-7.4551751505109545,3,2,1,1,3
4725,-11.318175608217594,-4.425105516141567,-28.122587114395074,3,2,1,1,3
6850,-6.016893593527917,-2.916196975764982,-14.273150299774455,3,2,1,2,4
1517,-1.8788570263074522,-1.3862036124994663,-3.812252497482488,3,2,1,1,3
4645,-5.541046207298541,-2.6212742940315543,-12.86802684468607,3,2,2,1,3
2640,-12.120889068890053,-8.571044650290274,-10.926852076510773,3,2,2,1,4
3686,1.3514300072615693,-0.3201090972916865,4.016947152444162,3,2,2,2,2
1594,-2.532224029024324,-1.6042645129204447,-5.4117333804737955,3,2,1,1,4
6066,-1.2283394777783236,-1.1699718280555493,-2.2256873060403324,3,2,1,1,4
1656,-10.099846221757847,-4.210513916822518,-24.527772327488012,3,2,1,1,3
8302,-5.0353620032242565,-2.4487587380107256,-11.603351220923628,2,2,2,2,4
3489,-3.5419667088506697,-1.9466422193716262,-7.82610087580519,3,2,1,1,6
3551,-7.6167354509855745,-3.336915828525005,-18.115495083903134,3,2,2,1,3
5227,2.8953281022104864,0.18358166735857576,7.723881743871042,3,2,2,2,6
1089,-13.16874951367011,-5.254360492661642,-33.60091230166635,3,2,1,1,3
5762,2.492291012708916,-0.17758879450773185,6.7280837304507966,3,2,2,1,3
7459,-12.365989173241934,-5.07526755331932,-32.80684243688871,1,2,1,1,4
3443,-2.606683730398781,30.103467188900826,-3.3627543298414233,2,2,2,2,3
2839,1.3942107878884835,-0.3061075386937887,4.119910503106812,3,2,2,1,3
1109,-4.677572076850451,-2.3271049869029556,-10.711543509675547,3,2,2,1,3
1561,-6.824741047121132,-3.062380000860246,-16.10209212744632,2,2,2,2,2
7947,34.62725756869099,-3.218396268261391,-21.569206918387795,3,2,1,2,4
6095,-9.193563870971621,-3.889316644889647,-22.168976954440634,2,2,2,2,3
4724,-7.607716748025837,-3.4005001727719097,-19.75748520860441,3,2,2,1,3
2790,-9.520519287864952,44.838141869262095,-16.09950614136076,3,2,2,2,5
4314,-8.260953894315168,-3.5616422870321625,-19.764103008821174,3,2,1,1,3
3865,-11.69820576882985,-4.76642947648133,-30.19561013276156,2,2,2,2,3
7735,-9.082133044343916,-3.850015487922322,-21.880463773151995,3,2,2,1,3
4028,-1.037931917292918,-1.1068390151246235,-1.7623509649436204,2,2,2,2,6
4747,-1.8829033002151003,-1.3875512828542738,-3.8221391302016725,3,2,1,1,6
7312,-7.70854496542588,-3.3688634329636855,-18.349834468422866,1,2,2,1,4
3136,-4.499463860996102,-2.266668565592843,-10.268498626402359,1,2,2,1,4
2833,-12.075527968422122,-4.748662533284073,-31.579964183875557,3,2,2,1,3
3475,14.885884579968764,-7.863930541921429,31.0844495447946,3,2,2,1,6
5238,-4.195041189808199,-2.163556228272915,-9.51259355337686,3,2,2,1,6
5120,-6.728464023214152,-3.0291338293409558,-15.858306891255445,3,2,2,1,6
6542,-3.537655261915007,-1.941668142629966,-7.885852020763045,3,2,2,1,6
1988,-13.272648802410771,-5.450003490890146,-33.466260625762004,3,2,1,1,3
2089,3.4941808977905873,-10.215871005261423,-64.7816354879749,1,2,1,1,4
1741,2.232065859013121,2.3893097972220545,3.361843522348428,3,2,1,1,3
318,1.514316458341765,-0.2668129939386638,4.408894374813505,3,2,1,1,4
4624,-17.09297092154789,-45.34572948786415,51.49506163618666,3,2,1,2,2
1331,3.692911423396825,-1.4931595429291835,-3.6318518282154177,3,2,2,1,3
1820,-22.75152678025127,-9.045674886427122,-60.3753403974646,1,2,2,9,4
7527,3.6576700081449336,0.23132652177104737,8.702302008676298,2,2,2,2,4
533,-4.835103045521783,-2.3806268517850815,-11.103896888786467,3,2,1,2,6
5390,-2.7694459704732655,-1.6836656590074188,-5.994037863068173,3,2,2,1,3
8242,-0.03754800865422162,-0.776258692099781,0.6647534380187275,2,2,2,2,6
3780,-4.744602696741707,-2.349871123565172,-10.878435695659093,1,2,2,1,3
3689,-10.443815808310262,-4.109715075159529,-26.942261842266976,2,2,2,2,3
952,-0.7825350516394676,-1.0222669197304628,-1.141584352032609,3,2,2,2,6
775,-13.370781707789341,-5.131802212541212,-33.25866273559788,3,2,2,1,3
6750,-1.0145177919244917,-1.0990804983692308,-1.7054069392012405,3,2,1,1,6
2566,0.2880573020673534,-0.6690451068321164,1.4522952518173153,3,2,1,2,3
7005,-7.007468147888356,-3.125553854937113,-16.56534900258689,3,2,1,2,3
6010,-4.64804446635974,-2.3170799531785113,-10.638052662337195,2,2,2,2,5
3592,-11.387318316605748,-4.671749252011077,-27.918063160967318,1,2,1,1,2
1216,-21.181753472987108,-8.920842620184565,-60.145259929313916,3,2,2,1,4
4997,-4.670497698930518,-2.3247029337651415,-10.693934706871088,3,2,1,1,4
7727,0.2960588901061823,-0.6664126513747722,1.4716346604748698,3,2,1,2,3
749,-22.006928966455966,102.41162394407233,-51.32507486152629,3,2,1,1,3
5055,-6.514326193611852,-2.6542250762747583,-17.345797798210352,3,2,2,1,3
8266,0.610441539948853,-0.5630673876273081,2.2309661382716626,3,2,2,1,3
5061,-0.9019986223013134,-1.0618106881794958,-1.4318516625840076,3,2,2,1,3
6184,-6.194355858271653,-2.8451838837611447,-14.509564572728014,1,2,2,12,3
6579,-11.557897590572695,-4.747061725117442,-28.274460999074375,3,2,2,1,3
2655,-16.73057933931842,-6.408594977864779,-44.99294233128367,3,2,2,2,3
1438,0.6211821956783773,-0.5595395300538304,2.2568907493970234,3,2,2,1,3
5411,1.9648173319877325,-0.11960837807302019,5.491796704728735,3,2,1,1,3
917,-6.236703102547662,-2.8597387385341553,-14.616276276743367,3,2,2,2,6
3251,3.4716136728558773,0.3708238322250428,9.103591780295757,3,2,1,1,3
3465,-5.513496175262394,-2.611857842460268,-12.798995609209449,2,2,2,2,5
3361,0.0892361801153496,-0.7344903222311897,0.971540488917329,3,2,2,2,4
4107,-6.070028880779086,-2.802481634604914,-14.196490085553735,3,2,2,1,4
4949,5.292035479162853,0.9521195581632165,13.461249897414373,3,2,1,1,3
8226,-2.22363154528333,-1.5011586155475138,-4.655505892869742,3,2,1,2,3
6360,-8.152162238601788,53.928939802142345,-13.729317440401008,3,2,1,1,3
373,0.1829523919252998,-0.7036337490356039,1.1982005464710561,3,2,2,1,3
1217,-0.5473021346938979,-0.9444800371989364,-0.5705299620838906,3,2,1,1,3
6391,-26.08820694292249,-16.326132615471817,-34.47379060143569,1,2,1,1,2
5384,-35.490562251274746,-20.44570488126444,-79.37472105732145,3,2,2,1,4
3811,0.3723902682642327,-0.6413056487208653,1.656090392882059,2,2,2,2,3
1268,-6.626338982290714,-9.544908351129981,-67.66958321162788,3,2,1,1,4
929,-10.250924926966137,-4.264332500431134,-24.923164515907008,3,2,2,2,3
7485,2.7633488349766795,0.14064523608442078,7.4076380453864505,2,2,2,2,3
2557,-5.21731333812824,-2.5107533681556613,-12.057816799369839,3,2,1,2,3
5250,-1.9254867264547508,-1.5489493957948692,-4.832602270863875,2,2,2,2,3
5656,-5.575105521735809,-3.4999416660574876,-9.695296668275185,2,2,2,2,4
1868,-8.037826202593711,-3.4676211130952406,-20.449533940498366,2,2,2,2,6
7719,-3.7224730056467057,-1.9978149744064548,-8.904738470637415,2,2,2,2,3
2661,-4.841003760270304,-2.2308701744915718,-11.731515603626853,1,2,2,11,6
2972,-25.719944546892613,-10.737878254574387,-77.81960161141862,3,2,1,1,3
3108,-2.370750772421892,25.449716185605336,-4.173679024699138,1,2,2,11,3
3604,0.27125246449973245,-0.6631162146549663,1.0381282647432837,3,2,2,1,6
2822,-16.056556503623092,-6.398221997136411,-40.65283034568776,3,2,1,2,3
4917,-1.245521061509689,-1.1756721342982597,-2.267519683534056,3,2,2,1,3
3695,3.1348021395235985,0.2614360228106246,8.297438403936875,3,2,2,2,3
2578,-13.584282016118536,-5.4730974428855035,-33.81911244849232,3,2,1,1,3
5842,-2.58706773523028,-1.6226103597210473,-5.546280870541085,3,2,2,1,2
2609,-4.041900450451016,-2.1117725094743904,-9.132963583815963,3,2,1,2,6
1482,-1.6767627692069633,-1.3189360613588266,-3.3187464292507993,1,2,2,10,3
272,2.256194897793015,-0.024547674447250332,6.191381203498254,1,2,2,6,5
1842,-5.421728484078022,-2.5805069631037614,-12.569166150725682,3,2,1,1,3
4244,-2.1545873815339927,-1.4781177926024813,-4.486500265331077,3,2,1,1,6
4378,-5.950816757488291,-2.7615769105546866,-13.896601040592989,3,2,2,1,3
314,-7.8617873450131,-3.40192155121522,-21.205653192653497,2,2,2,2,6
824,-3.863453296630374,-2.051504141986298,-8.691121754855496,3,2,1,2,3
6277,3.5794405990930045,0.40581673312838945,9.361551326785666,2,2,2,2,3
8179,-2.3504093328198197,-1.5434923159323017,-4.966012793939983,3,2,2,1,4
7159,-2.947950179374927,-1.7434958498042503,-6.432783182100946,3,2,2,2,3
1443,-5.441704584802834,-2.587329523049334,-12.619181345484503,3,2,1,2,5
6781,-18.980554195422243,-7.52740952965473,-49.031636878398125,3,2,1,1,3
6180,-2.8820572829695608,-2.7836188178944936,-2.1932952613262198,3,2,2,2,3
3236,-1.9285604534787235,-1.4027604144465615,-3.933713371700532,1,2,2,1,6
2620,-3.194249960127208,-1.826167955437996,-7.038992230810355,4,2,2,1,3
2866,-6.669816142842955,-3.008894939123757,-15.709903902294842,1,2,2,1,3
7500,0.7836932408505725,-0.5061840569535822,2.6490055823169536,3,2,2,2,3
583,-1.5166460567526667,-1.2656998923102893,-2.9281447307384543,3,2,1,2,3
3097,0.9986748976012955,-4.609850284594286,24.92076733795273,3,2,2,2,3
3558,-3.5813640971365697,-1.9563889433776047,-7.993781578959702,1,2,2,1,3
5588,44.87190293973961,-3.2164472386236254,5.208102300742541,2,2,2,2,4
8104,5.7613357580671245,1.0421553147963487,14.785133936907856,3,2,1,2,6
7067,-4.413956032701736,865.1849875024427,132.9734397931117,3,2,2,1,3
3509,-4.224860471073527,-11.258695237998102,24.115256837699377,2,2,2,2,5
6836,0.8368209702148871,-0.4834378137444041,1.5977008321962598,3,2,2,1,6
3512,-2.4254975799279146,-1.568582128594019,-5.150032511553732,1,2,2,1,3
3052,-8.857438639377905,50.867115899001256,-17.97397651609391,2,2,2,2,3
1735,1.585621614654284,-0.2434942757180711,4.580403684186008,3,2,1,1,3
758,-15.357659743505073,-6.134059216974485,-38.69891098824757,3,2,1,1,3
4744,-1.4431390156673618,-1.2412772747686798,-2.74894110396139,3,2,1,2,3
6877,-3.2114380403421694,-1.8319424343755113,-7.081333100297982,1,2,2,11,5
6962,-2.0021919359261107,-1.427297383939508,-4.113711561569028,3,2,1,1,3
5959,-4.257239506042977,-2.184604838002903,-9.666900353573505,3,2,1,1,4
5742,1.1358850767304343,-0.39069555436588943,3.497940284303831,1,2,2,1,2
5968,-1.6380245587029207,-1.306051490513988,-3.2242134373060622,3,2,2,1,2
8025,-0.5198824359769103,-0.9354195183358124,-0.5040082977670265,3,2,1,2,3
599,-8.037508215072124,-3.483549414461065,-19.191150228853374,1,2,2,17,3
6674,1.4329445279256816,-0.29343284958945387,4.213120195561774,1,2,1,1,3
6197,0.5102338962478632,-0.5959904489072934,1.9890412465532346,3,2,1,1,3
5048,0.06137849802527328,-0.7436655113249812,0.9041464707557344,3,2,2,1,3
7390,0.5109046689124546,-0.5957700131750323,1.990660980723625,3,2,1,1,6
3274,-6.215679660657284,-2.852512293894475,-14.563294096970845,3,2,1,1,4
219,1.0344346387623014,-0.4239428192350859,3.2535173652541296,3,2,2,1,6
5517,-18.303627939176703,-7.262433258969115,-47.06135063414207,3,2,1,2,2
5192,0.9775584331992144,-0.44258917484935223,3.1164456717509887,3,2,1,2,4
6922,0.1081929031601423,-0.7282475082965317,1.0173963398114794,3,2,2,1,6
8084,2.4117123386263404,0.02614319310373675,6.564525026870636,3,2,2,1,3
840,460.22688547172027,-12.813043719516457,98.3228533560239,3,2,2,1,4
2342,-3.779829792683735,-2.023287930170032,-8.48425753034809,1,2,2,1,3
2780,-1.470673021207508,-1.2504241472360629,-2.8160581264157094,3,2,1,1,3
6486,-1.516118988356491,-1.2655247360504913,-2.9268595281046377,3,2,2,2,2
591,-2.2548684246832034,-1.511586053661043,-4.731990034014281,3,2,2,2,3
7262,-0.5747013756838285,-0.9535351702240535,-0.6370108208273685,3,2,2,1,4
6983,3.493513485730611,0.377931964629986,9.15598838112049,3,2,2,2,3
5071,1.798796334195856,-0.17382376320109136,5.092905242738807,3,2,1,1,3
1857,0.14013180440607417,-0.717730802663833,1.0946471186456315,3,2,2,2,4
1248,-7.019628530503894,-3.129761540960951,-16.596205140051275,3,2,2,2,4
6300,1.5961164906894358,-0.24006278654078597,4.605643352601514,3,2,2,15,3
4983,-1.0660484592380697,2.8069757658985712,-5.175271025935452,3,2,2,1,6
2498,-8.491037494924845,-3.6422207759586627,-20.35536340319169,3,2,1,1,6
1049,4.651894554467085,0.7532166613267061,11.924529936965357,2,2,2,2,3
2394,0.5112280524582254,-7.24202148111936,51.2244309264631,3,2,1,1,4
3157,0.34891754697117633,-0.6490252876218803,1.5993746280229793,10,2,1,1,3
657,16.484645470166942,-8.156831920029706,-59.64059361299752,3,2,1,1,4
2563,-8.616943216749398,-3.6863866104029466,-20.679471157928024,3,2,2,2,4
1609,3.2799311059809675,0.3085858697496681,8.644875864998314,3,2,1,1,3
6479,-1.3487619873937498,-1.2099364024255548,-2.5189633240776437,3,2,1,1,3
610,-4.0486228728261064,36.46341752162101,-5.237595952134537,1,2,2,2,3
5859,2.9096975070931297,0.1882551557123097,7.758306841197179,1,2,2,1,3
1565,-0.4251754104733406,-0.9041352186301238,-0.27431143590494717,1,2,2,1,3
5685,-0.8491449953588285,-1.0443122348249385,-1.3034086799741484,3,2,2,1,4
5145,-5.690999242878617,-2.672563659983172,-13.244028560006317,1,2,2,2,3
4342,-6.164089032321703,-2.834784207094654,-14.433317920915558,3,2,1,1,4
5739,0.7522224566621084,-0.5165132184366784,2.573091106229434,3,2,2,1,3
5398,-4.76880512131061,-2.358094026286628,-10.938715417331181,3,2,1,1,4
1923,-0.9593908042140338,-1.0808177316269518,-1.5713631651215452,2,2,2,2,6
417,0.6603113472738568,-0.5466888109664216,2.351326860725495,2,2,2,2,6
5383,-9.975760787094059,-3.256245154454272,-25.604785721744594,3,2,1,1,2
8039,3.7870702261790887,-0.2670621979643762,-1.4993354869617226,1,2,2,17,3
7662,-7.890428313240895,-3.202904426198727,-19.37657830450492,3,2,2,2,3
8021,-5.760219089524988,-2.6962601114310836,-13.417749243935214,1,2,1,1,6
6531,0.7107550222374862,-0.5301258330931558,2.4730480462517295,3,2,2,1,3
5243,1.4242685727544064,-0.29627165642611747,4.192243292744279,2,2,2,2,3
710,-7.848766969265293,-3.4177076783161304,-18.70813123120003,3,2,2,1,4
3448,-8.706767383883768,-3.717926898243327,-20.91094182449517,3,2,1,2,3
2376,-7.23501195301737,-3.1112871721326467,-18.110413213770233,3,2,1,1,3
1779,-10.907048391797874,-4.4989971706751515,-26.647788163524435,3,2,2,1,2
2714,-0.05761895797629563,-0.7828735089433944,0.6161706382037784,3,2,1,1,4
2513,-6.373754043600302,-2.9068784068059776,-14.961896490265037,1,2,2,1,3
671,0.21289930336127427,-0.6093975179478947,0.42198386393907156,3,2,2,1,3
282,1.326562765172534,-0.3282490485071754,3.9570903295196143,3,2,2,2,5
1404,-18.99463699236291,-7.876894232483315,-54.269967907311006,3,2,2,1,4
7956,2.0608656399912904,-0.08826039150951928,5.7224728045215905,3,2,2,1,3
923,-2.4731734305644344,-1.5845187675275458,-5.266915963485021,3,2,2,2,3
2302,-17.150785341219304,-6.81616210195466,-43.74881864189297,2,2,2,2,4
3350,0.8482194547938373,-0.4850105395155043,2.8046276797944265,3,2,2,1,3
6223,-6.923160065647675,-3.1291437738272503,-16.46426647464138,3,2,2,1,3
6710,2.7696700293240473,0.10987067092717592,7.31978406900318,3,2,2,1,5
2440,0.7818247731707101,-0.5067972708250418,2.644498689240405,3,2,2,1,6
5081,-3.3940709280746573,-1.8933417730686488,-7.531526598958072,3,2,1,1,6
7119,-2.3363625432507904,-1.5388001055990226,-4.931597436590595,3,2,2,1,3
1702,-6.27559060726913,-2.873108949167189,-14.714303376597858,1,2,2,1,6
3219,1.4063396332904865,-0.30213842692565823,4.149098975690173,2,2,2,2,3
170,-10.06718307922787,-4.198888819966677,-24.442371953487076,3,2,2,2,3
1414,-0.2749640592260899,-14.6754430772168,84.33059950413929,3,2,1,2,3
3631,-2.298117053610399,-1.526026676683126,-4.837908782362739,2,2,2,2,6
7012,1.4382262855758767,-0.29170469171818103,4.225829349802462,3,2,2,1,4
8196,2.213687934938041,-0.06731301682040679,6.019829133676371,1,2,2,1,3
5478,-5.062560425499599,-2.458020253949568,-11.67124468448364,3,2,1,1,3
7581,-5.612225743670086,-2.6456126236659414,-13.046450052465874,3,2,1,1,3
6106,-7.543083409255783,-3.0905434678641996,-18.259144648861852,3,2,1,1,3
361,-1.293578344002738,-1.191619090800908,-2.384546102042079,3,2,2,2,3
4117,-6.4584081891083756,-2.9360226083421526,-15.17558239085207,3,2,1,1,3
498,-2.056159881151692,-1.4452888734186737,-4.245689524043235,3,2,1,1,3
1170,-0.33740183736847007,-0.7693467538699688,-1.0097382368470809,3,2,1,1,3
1257,-2.1732218633243567,-1.4843353330481943,-4.53210674750644,1,2,2,1,4
5754,-25.671564114691208,-10.687371793499807,-73.28066334201664,3,2,2,1,3
3874,-8.81941711796906,-3.7575190828258815,-21.201522125821064,3,2,2,1,4
6475,-16.557346446830792,-6.991844311996092,-46.1212701447942,3,2,2,14,4
3328,2.043855767289883,-0.09381111381185467,5.681625728351611,3,2,1,1,3
3828,-2.6611091107768168,-1.6473885356984506,-5.7279983829906715,3,2,2,2,6
8254,-3.2273596699167406,-1.8372920470400007,-7.120558497415119,3,2,1,1,3
1243,-14.451503642224987,-5.800082645819218,-37.11652435967793,3,2,1,1,4
6834,-4.002081405004456,-2.0983173688165584,-9.034321760474867,3,2,2,1,4
5151,-4.588643687868819,-2.296919322896868,-10.49026017194101,3,2,1,1,3
6971,2.431935077336873,431.77460906460027,74.99413783376616,3,2,1,1,3
7741,-6.649440310294846,-2.911942444309324,-15.633374750610436,3,2,1,2,6
7958,1.5006281193876267,-0.2712902948467305,4.375965210864299,3,2,2,1,3
954,-3.804830941390693,-2.0342606482383436,-8.478038083177497,3,2,1,1,6
5873,-5.756922456659561,-2.695131256329401,-13.409473476073186,3,2,1,2,3
4005,1.4698158864939923,-0.2813696264393539,4.301836496409041,3,2,1,1,5
5216,1.7406255237895496,-0.1928289623899315,4.953090358835701,3,2,2,1,3
2072,3.3393163414208376,0.3278722039710124,8.787011080897773,3,2,1,1,3
5943,3.5274587624664004,-0.43261920359988865,8.873047091169818,3,2,1,2,6
5125,1.339307042867114,-0.32407726897102856,3.987767170215695,3,2,1,2,3
1650,-4.2499358047061095,-2.1731183402176826,-10.23028483672536,3,2,2,2,3
4685,-2.767349977202557,-1.6829635579594129,-5.988889077324383,3,2,2,1,4
2115,1.560893070511692,-2.922888361494303,-14.351551870298488,3,2,2,1,3
6315,-2.302469230003266,-1.5274800809115967,-4.848569071529253,3,2,2,1,3
6759,-7.475043525727921,-3.287660997649514,-17.754223190371214,3,2,1,2,3
6342,5.7064115835186975,0.16555996686332436,9.816227284626093,3,2,1,1,5
7395,-0.2998403890606057,-0.9686561298080111,-0.7762449974126625,3,2,2,1,6
819,-6.199920462715282,-2.8678832347362455,-14.48434747960566,2,2,2,2,3
994,-3.0285783541710902,-1.7705439818507924,-6.631123676019597,3,2,1,1,4
7671,0.20363044895008778,-0.6968273982485633,1.2481995727891773,3,2,2,1,3
1490,-4.340033220808676,-2.2053681182961498,-11.323299950529194,3,2,1,1,4
848,-9.3991083716548,-3.9619199103938607,-22.70202113575765,3,2,1,1,2
5665,0.6174603412092897,-0.5607619829352671,2.2479074750414454,3,2,1,1,3
7968,-8.591989542775003,-3.677629173007866,-20.615203469492393,3,2,2,1,4
260,3.8571891650511634,0.49589712391480545,10.025770227224555,3,2,1,1,3
550,-3.961131985266268,-2.0844843142840355,-8.932908791131055,3,2,1,2,4
2485,-5.894180547625486,-2.742157470655659,-13.754231406066861,3,2,2,2,3
7163,6.330765345464195,4.878761118984076,9.648598430876834,3,2,2,1,3
1450,1.0285873190341905,-0.42585958026192294,3.2394266803975307,3,2,2,1,6
160,0.8384316375537878,-0.48822187333406436,2.7810242869938624,3,2,2,1,3
5357,1.3397181738507902,-0.3239426911896597,3.9887567833278768,3,2,1,2,3
7228,-5.93867632182002,-2.757413443109955,-13.866077324085447,3,2,2,1,4
595,1024.0352397286986,5.993648955766522,21.473456543375672,3,2,2,2,4
730,-1.2886225530582553,-1.1899743899863366,-2.372476649038892,3,2,1,1,3
938,3.1760346567120585,0.2748341914300906,8.39616034754469,3,2,2,1,3
2615,14.339156639672453,-8.026505720239228,-56.9356576766315,3,2,2,1,4
5910,3.7476294507763463,-0.0464211378520516,8.91801044142026,3,2,2,2,3
283,-4.915843167408057,-2.264277366566016,-12.864831009685945,3,2,1,1,3
7789,1.204840830970564,-0.3681063803176018,3.664021845010815,3,2,1,1,3
1002,-5.523198010383989,-2.6151736422267144,-12.823303444528975,1,2,2,1,3
6858,1.6817822227767636,-0.29067407618395874,4.403304979160328,3,2,1,1,6
3802,-9.250612612666762,-3.909453469462595,-22.316811477516246,3,2,1,2,3
2354,-15.684086247784238,-6.322944692569025,-39.762412765549115,3,2,1,2,3
4863,-13.507709426168322,-8.864091003408042,-14.603605336956715,3,2,1,1,2
1180,-5.443784248950071,-2.588039865334486,-12.62438876626962,3,2,2,1,3
5389,1.816127074407216,-0.16816249145647444,5.134554965298934,3,2,2,1,3
5167,16.205534361806947,-10.835168154252601,-77.71046024797869,3,2,2,1,4
4931,0.6771523781689992,-0.6394650487680724,1.8688249828356214,1,2,1,1,6
2419,-0.957710385359985,-1.0802611244364615,-1.5672777460282725,1,2,2,1,3
1105,-0.14591606628653297,-0.8119820846425824,0.40239034709734695,3,2,1,1,5
3721,-1.9953188724633066,-1.4250065239718628,-4.096906544616209,3,2,2,1,4
1551,34.120227671257425,-5.98350049403216,-68.63821769567616,3,2,1,1,3
5966,44.03002037186694,-5.552369853119576,-35.37600242510392,1,2,2,1,2
7321,-4.0367564706119206,-2.11003410315791,-9.120219075894012,1,2,2,16,6
1743,5.4531088560674155,1.0120836824647403,13.83690483490832,3,2,2,1,6
7508,0.2652386936923088,-0.6765528281272236,1.3971402620586106,3,2,2,1,3
1789,12.46438088870394,-5.205563764164274,-43.09493127323706,2,2,2,2,3
6186,1.9864531761529596,-0.11254583266493108,5.543764800744514,3,2,2,1,4
3511,-4.2602744845508935,-1.8447477040942748,-13.025773398887207,3,2,2,2,3
7950,-3.8857034140079283,-2.037505483174195,-10.169467087981683,3,2,1,2,2
7166,-1.50630227425083,-1.2015253483563795,-2.8696434752958893,3,2,2,1,3
5366,2.904227754561836,0.18647620897811323,7.745202979987972,3,2,2,1,3
189,2.273442195907647,-0.018924364998074886,6.232772102120614,3,2,2,1,5
6981,4.159014251723483,0.5936968212296031,10.747187746072171,1,2,2,5,3
3101,-1.6610836664070692,-1.3137207266893796,-3.280482194916812,3,2,1,1,5
5240,3.899035761543277,0.5094620272577569,10.12581390037521,1,2,1,1,5
7391,1.5595289632942553,-1.3166803626343013,-2.683464717838159,3,2,2,2,4
898,0.6353238872116042,-0.5548948584330117,2.291022686309759,3,2,2,1,3
7427,-0.9751598139788642,-1.3481375251386005,-3.4175215722624253,3,2,1,1,4
269,0.7965232305129786,-0.5019735221680114,2.6799516454016032,2,2,2,2,3
4043,1.387685999459917,-0.30824283699739646,4.104207865965324,7,2,2,1,2
6722,2.331258661758586,-7.67279938636253e-05,6.371507726668667,3,2,2,1,3
5214,2.427749972486117,0.03136887182891181,6.602995832820091,1,2,2,1,3
6866,-10.617143713735619,-4.39512299816768,-25.884260989420216,3,2,2,2,4
1543,-7.593073157264681,-3.32868608994448,-18.05513050620689,3,2,1,1,3
5889,0.4341905440699118,-0.6209853311559156,1.8053879778403417,3,2,2,1,3
7866,2.891857164583869,-1.978695155605821,-6.845550587215159,3,2,1,2,3
803,0.3838687522855177,-0.63753097254408,1.6838231363871203,3,2,2,2,3
5915,-9.772939241067608,-4.094331193811907,-23.674369516799032,3,2,2,1,3
733,-9.771618903001281,-4.216602371444291,-24.118106222098188,3,2,2,1,4
6369,-1.1638910467870494,-1.148595006698497,-2.0688071775372414,1,2,2,1,3
6183,2.192555230582909,-0.04530014901108649,6.03863752262094,1,2,2,1,3
8204,0.4387436473295017,-0.619488492210445,1.816385870627211,2,2,2,2,3
7966,3.5459190007879067,0.3949393695318602,9.281362078045111,3,2,1,1,3
4577,-2.860333493366966,-1.7141199646101215,-6.217367863684167,3,2,2,1,3
7733,-2.4067578839321366,-1.5623193481570135,-5.10409904751378,3,2,1,2,4
8054,-2.3257688840955386,-1.5184092703407182,-5.495328891676317,3,2,2,1,3
2148,-2.9531159774876046,-1.7452283653925142,-6.445487646036885,3,2,2,1,3
6364,1.840753696513811,-0.16011866360717447,5.193734349537584,3,2,2,1,3
3294,-3.517468019021533,-1.9348707607089404,-7.836014815900127,3,2,2,2,2
5571,-3.729725873176115,-2.006389959986819,-8.360370328912214,3,2,1,2,6
546,-1.051062500965907,-1.111190432371826,-1.7942880514284194,3,2,1,2,3
4419,-6.479921040175903,-20.844345572312076,-8.747516594361711,3,2,2,1,2
6233,-8.388667773960869,-3.5698123049190773,-23.800449477400836,3,2,1,1,3
3207,-11.092106333977242,-4.565462594880764,-27.136449865725393,3,2,2,1,3
837,5.57265005522155,1.0506641990109387,14.122116245844891,3,2,1,2,3
7242,-0.7365590687567386,-1.2436749639015618,-2.353944610096622,3,2,1,1,2
3171,1.6691783687646662,-0.21617826413396013,4.781328919194581,3,2,1,1,3
1833,-14.524203484871453,-5.881749739541911,-36.91099929090968,3,2,2,1,3
5879,-4.6433711643859334,-1.97003148885864,-11.37430907087467,3,2,1,2,3
5564,-1.136552361154573,-1.1395295102668128,-2.0022755323248083,3,2,1,1,6
