label;uniprotAccs;region_name;Score_Max;hemisphere
1338;Q8TAA3;PSMA8_A;Q8TAA3;right
1339;P28070;PSMB4_B;P28070;right
1340;P28074;PSMB5_C;P28074;right
1341;P49721;PSMB2_D;P49721;right
1342;P20618;PSMB1_E;P20618;right
1343;O14818;PSMA1_F;O14818;right
1344;P28072;PSMB6_G;P28072;right
1345;Q99436;PSMB7_H;Q99436;right
1346;P25789;PSMA4_I;P25789;right
1347;P25788;PSMA3_J;P25788;right
1348;P60900;PSMA6_K;P60900;right
1349;P28066;PSMA5_L;P28066;right
1350;P25787;PSMA2_M;P25787;right
1351;Q8TAA3;PSMA8_A;Q8TAA3;right
1352;P28070;PSMB4_B;P28070;right
1353;P28074;PSMB5_C;P28074;right
1354;P49721;PSMB2_D;P49721;right
1355;P20618;PSMB1_E;P20618;right
1356;O14818;PSMA1_F;O14818;right
1357;P28072;PSMB6_G;P28072;right
1358;Q99436;PSMB7_H;Q99436;right
1359;P25789;PSMA4_I;P25789;right
1360;P25788;PSMA3_J;P25788;right
1361;P60900;PSMA6_K;P60900;right
1362;P28066;PSMA5_L;P28066;right
1363;P25787;PSMA2_M;P25787;right
1364;Q8TAA3;PSMA8_A;Q8TAA3;right
1365;P28070;PSMB4_B;P28070;right
1366;P28074;PSMB5_C;P28074;right
1367;P49721;PSMB2_D;P49721;right
1368;P20618;PSMB1_E;P20618;right
1369;O14818;PSMA1_F;O14818;right
1370;P28072;PSMB6_G;P28072;right
1371;Q99436;PSMB7_H;Q99436;right
1372;P25789;PSMA4_I;P25789;right
1373;P25788;PSMA3_J;P25788;right
1374;P60900;PSMA6_K;P60900;right
1375;P28066;PSMA5_L;P28066;right
1376;P25787;PSMA2_M;P25787;right
1377;Q8TAA3;PSMA8_A;Q8TAA3;right
1378;P28070;PSMB4_B;P28070;right
1379;P28074;PSMB5_C;P28074;right
1380;P49721;PSMB2_D;P49721;right
1381;P20618;PSMB1_E;P20618;right
1382;O14818;PSMA1_F;O14818;right
1383;P28072;PSMB6_G;P28072;right
1384;Q99436;PSMB7_H;Q99436;right
1385;P25789;PSMA4_I;P25789;right
1386;P25788;PSMA3_J;P25788;right
1387;P60900;PSMA6_K;P60900;right
1388;P28066;PSMA5_L;P28066;right
1389;P25787;PSMA2_M;P25787;right
1390;Q8TAA3;PSMA8_A;Q8TAA3;right
1391;P28070;PSMB4_B;P28070;right
1392;P28074;PSMB5_C;P28074;right
1393;P49721;PSMB2_D;P49721;right
1394;P20618;PSMB1_E;P20618;right
1395;O14818;PSMA1_F;O14818;right
1396;P28072;PSMB6_G;P28072;right
1397;Q99436;PSMB7_H;Q99436;right
1398;P25789;PSMA4_I;P25789;right
1399;P25788;PSMA3_J;P25788;right
1400;P60900;PSMA6_K;P60900;right
1401;P28066;PSMA5_L;P28066;right
1402;P25787;PSMA2_M;P25787;right
1403;Q8TAA3;PSMA8_A;Q8TAA3;right
1404;P28070;PSMB4_B;P28070;right
1405;P28074;PSMB5_C;P28074;right
1406;P49721;PSMB2_D;P49721;right
1407;P20618;PSMB1_E;P20618;right
1408;O14818;PSMA1_F;O14818;right
1409;P28072;PSMB6_G;P28072;right
1410;Q99436;PSMB7_H;Q99436;right
1411;P25789;PSMA4_I;P25789;right
1412;P25788;PSMA3_J;P25788;right
1413;P60900;PSMA6_K;P60900;right
1414;P28066;PSMA5_L;P28066;right
1415;P25787;PSMA2_M;P25787;right
1416;Q8TAA3;PSMA8_A;Q8TAA3;right
1417;P28070;PSMB4_B;P28070;right
1418;P28074;PSMB5_C;P28074;right
1419;P49721;PSMB2_D;P49721;right
1420;P20618;PSMB1_E;P20618;right
1421;O14818;PSMA1_F;O14818;right
1422;P28072;PSMB6_G;P28072;right
1423;Q99436;PSMB7_H;Q99436;right
1424;P25789;PSMA4_I;P25789;right
1425;P25788;PSMA3_J;P25788;right
1426;P60900;PSMA6_K;P60900;right
1427;P28066;PSMA5_L;P28066;right
1428;P25787;PSMA2_M;P25787;right
1429;Q8TAA3;PSMA8_A;Q8TAA3;right
1430;P28070;PSMB4_B;P28070;right
1431;P28074;PSMB5_C;P28074;right
1432;P49721;PSMB2_D;P49721;right
1433;P20618;PSMB1_E;P20618;right
1434;O14818;PSMA1_F;O14818;right
1435;P28072;PSMB6_G;P28072;right
1436;Q99436;PSMB7_H;Q99436;right
1437;P25789;PSMA4_I;P25789;right
1438;P25788;PSMA3_J;P25788;right
1439;P60900;PSMA6_K;P60900;right
1440;P28066;PSMA5_L;P28066;right
1441;P25787;PSMA2_M;P25787;right
1442;Q8TAA3;PSMA8_A;Q8TAA3;right
1443;P28070;PSMB4_B;P28070;right
1444;P28074;PSMB5_C;P28074;right
1445;P49721;PSMB2_D;P49721;right
1446;P20618;PSMB1_E;P20618;right
1447;O14818;PSMA1_F;O14818;right
1448;P28072;PSMB6_G;P28072;right
1449;Q99436;PSMB7_H;Q99436;right
1450;P25789;PSMA4_I;P25789;right
1451;P25788;PSMA3_J;P25788;right
1452;P60900;PSMA6_K;P60900;right
1453;P28066;PSMA5_L;P28066;right
1454;P25787;PSMA2_M;P25787;right
1455;Q8TAA3;PSMA8_A;Q8TAA3;right
1456;P28070;PSMB4_B;P28070;right
1457;P28074;PSMB5_C;P28074;right
1458;P49721;PSMB2_D;P49721;right
1459;P20618;PSMB1_E;P20618;right
1460;O14818;PSMA1_F;O14818;right
1461;P28072;PSMB6_G;P28072;right
1462;Q99436;PSMB7_H;Q99436;right
1463;P25789;PSMA4_I;P25789;right
1464;P25788;PSMA3_J;P25788;right
1465;P60900;PSMA6_K;P60900;right
1466;P28066;PSMA5_L;P28066;right
1467;P25787;PSMA2_M;P25787;right
1468;Q8TAA3;PSMA8_A;Q8TAA3;right
1469;P28070;PSMB4_B;P28070;right
1470;P28074;PSMB5_C;P28074;right
1471;P49721;PSMB2_D;P49721;right
1472;P20618;PSMB1_E;P20618;right
1473;O14818;PSMA1_F;O14818;right
1474;P28072;PSMB6_G;P28072;right
1475;Q99436;PSMB7_H;Q99436;right
1476;P25789;PSMA4_I;P25789;right
1477;P25788;PSMA3_J;P25788;right
1478;P60900;PSMA6_K;P60900;right
1479;P28066;PSMA5_L;P28066;right
1480;P25787;PSMA2_M;P25787;right
1481;Q8TAA3;PSMA8_A;Q8TAA3;right
1482;P28070;PSMB4_B;P28070;right
1483;P28074;PSMB5_C;P28074;right
1484;P49721;PSMB2_D;P49721;right
1485;P20618;PSMB1_E;P20618;right
1486;O14818;PSMA1_F;O14818;right
1487;P28072;PSMB6_G;P28072;right
1488;Q99436;PSMB7_H;Q99436;right
1489;P25789;PSMA4_I;P25789;right
1490;P25788;PSMA3_J;P25788;right
1491;P60900;PSMA6_K;P60900;right
1492;P28066;PSMA5_L;P28066;right
1493;P25787;PSMA2_M;P25787;right
1494;Q8TAA3;PSMA8_A;Q8TAA3;right
1495;P28070;PSMB4_B;P28070;right
1496;P28074;PSMB5_C;P28074;right
1497;P49721;PSMB2_D;P49721;right
1498;P20618;PSMB1_E;P20618;right
1499;O14818;PSMA1_F;O14818;right
1500;P28072;PSMB6_G;P28072;right
1501;Q99436;PSMB7_H;Q99436;right
1502;P25789;PSMA4_I;P25789;right
1503;P25788;PSMA3_J;P25788;right
1504;P60900;PSMA6_K;P60900;right
1505;P28066;PSMA5_L;P28066;right
1506;P25787;PSMA2_M;P25787;right
1507;Q8TAA3;PSMA8_A;Q8TAA3;right
1508;P28070;PSMB4_B;P28070;right
1509;P28074;PSMB5_C;P28074;right
1510;P49721;PSMB2_D;P49721;right
1511;P20618;PSMB1_E;P20618;right
1512;O14818;PSMA1_F;O14818;right
1513;P28072;PSMB6_G;P28072;right
1514;Q99436;PSMB7_H;Q99436;right
1515;P25789;PSMA4_I;P25789;right
1516;P25788;PSMA3_J;P25788;right
1517;P60900;PSMA6_K;P60900;right
1518;P28066;PSMA5_L;P28066;right
1519;P25787;PSMA2_M;P25787;right
1520;Q8TAA3;PSMA8_A;Q8TAA3;right
1521;P28070;PSMB4_B;P28070;right
1522;P28074;PSMB5_C;P28074;right
1523;P49721;PSMB2_D;P49721;right
1524;P20618;PSMB1_E;P20618;right
1525;O14818;PSMA1_F;O14818;right
1526;P28072;PSMB6_G;P28072;right
1527;Q99436;PSMB7_H;Q99436;right
1528;P25789;PSMA4_I;P25789;right
1529;P25788;PSMA3_J;P25788;right
1530;P60900;PSMA6_K;P60900;right
1531;P28066;PSMA5_L;P28066;right
1532;P25787;PSMA2_M;P25787;right
1533;Q8TAA3;PSMA8_A;Q8TAA3;right
1534;P28070;PSMB4_B;P28070;right
1535;P28074;PSMB5_C;P28074;right
1536;P49721;PSMB2_D;P49721;right
1537;P20618;PSMB1_E;P20618;right
1538;O14818;PSMA1_F;O14818;right
1539;P28072;PSMB6_G;P28072;right
1540;Q99436;PSMB7_H;Q99436;right
1541;P25789;PSMA4_I;P25789;right
1542;P25788;PSMA3_J;P25788;right
1543;P60900;PSMA6_K;P60900;right
1544;P28066;PSMA5_L;P28066;right
1545;P25787;PSMA2_M;P25787;right
1546;Q8TAA3;PSMA8_A;Q8TAA3;right
1547;P28070;PSMB4_B;P28070;right
1548;P28074;PSMB5_C;P28074;right
1549;P49721;PSMB2_D;P49721;right
1550;P20618;PSMB1_E;P20618;right
1551;O14818;PSMA1_F;O14818;right
1552;P28072;PSMB6_G;P28072;right
1553;Q99436;PSMB7_H;Q99436;right
1554;P25789;PSMA4_I;P25789;right
1555;P25788;PSMA3_J;P25788;right
1556;P60900;PSMA6_K;P60900;right
1557;P28066;PSMA5_L;P28066;right
1558;P25787;PSMA2_M;P25787;right
1559;Q8TAA3;PSMA8_A;Q8TAA3;right
1560;P28070;PSMB4_B;P28070;right
1561;P28074;PSMB5_C;P28074;right
1562;P49721;PSMB2_D;P49721;right
1563;P20618;PSMB1_E;P20618;right
1564;O14818;PSMA1_F;O14818;right
1565;P28072;PSMB6_G;P28072;right
1566;Q99436;PSMB7_H;Q99436;right
1567;P25789;PSMA4_I;P25789;right
1568;P25788;PSMA3_J;P25788;right
1569;P60900;PSMA6_K;P60900;right
1570;P28066;PSMA5_L;P28066;right
1571;P25787;PSMA2_M;P25787;right
1572;Q8TAA3;PSMA8_A;Q8TAA3;right
1573;P28070;PSMB4_B;P28070;right
1574;P28074;PSMB5_C;P28074;right
1575;P49721;PSMB2_D;P49721;right
1576;P20618;PSMB1_E;P20618;right
1577;O14818;PSMA1_F;O14818;right
1578;P28072;PSMB6_G;P28072;right
1579;Q99436;PSMB7_H;Q99436;right
1580;P25789;PSMA4_I;P25789;right
1581;P25788;PSMA3_J;P25788;right
1582;P60900;PSMA6_K;P60900;right
1583;P28066;PSMA5_L;P28066;right
1584;P25787;PSMA2_M;P25787;right
1585;Q8TAA3;PSMA8_A;Q8TAA3;right
1586;P28070;PSMB4_B;P28070;right
1587;P28074;PSMB5_C;P28074;right
1588;P49721;PSMB2_D;P49721;right
1589;P20618;PSMB1_E;P20618;right
1590;O14818;PSMA1_F;O14818;right
1591;P28072;PSMB6_G;P28072;right
1592;Q99436;PSMB7_H;Q99436;right
1593;P25789;PSMA4_I;P25789;right
1594;P25788;PSMA3_J;P25788;right
1595;P60900;PSMA6_K;P60900;right
1596;P28066;PSMA5_L;P28066;right
1597;P25787;PSMA2_M;P25787;right
1598;Q8TAA3;PSMA8_A;Q8TAA3;right
1599;P28070;PSMB4_B;P28070;right
1600;P28074;PSMB5_C;P28074;right
1601;P49721;PSMB2_D;P49721;right
1602;P20618;PSMB1_E;P20618;right
1603;O14818;PSMA1_F;O14818;right
1604;P28072;PSMB6_G;P28072;right
1605;Q99436;PSMB7_H;Q99436;right
1606;P25789;PSMA4_I;P25789;right
1607;P25788;PSMA3_J;P25788;right
1608;P60900;PSMA6_K;P60900;right
1609;P28066;PSMA5_L;P28066;right
1610;P25787;PSMA2_M;P25787;right
1611;Q8TAA3;PSMA8_A;Q8TAA3;right
1612;P28070;PSMB4_B;P28070;right
1613;P28074;PSMB5_C;P28074;right
1614;P49721;PSMB2_D;P49721;right
1615;P20618;PSMB1_E;P20618;right
1616;O14818;PSMA1_F;O14818;right
1617;P28072;PSMB6_G;P28072;right
1618;Q99436;PSMB7_H;Q99436;right
1619;P25789;PSMA4_I;P25789;right
1620;P25788;PSMA3_J;P25788;right
1621;P60900;PSMA6_K;P60900;right
1622;P28066;PSMA5_L;P28066;right
1623;P25787;PSMA2_M;P25787;right
1624;Q8TAA3;PSMA8_A;Q8TAA3;right
1625;P28070;PSMB4_B;P28070;right
1626;P28074;PSMB5_C;P28074;right
1627;P49721;PSMB2_D;P49721;right
1628;P20618;PSMB1_E;P20618;right
1629;O14818;PSMA1_F;O14818;right
1630;P28072;PSMB6_G;P28072;right
1631;Q99436;PSMB7_H;Q99436;right
1632;P25789;PSMA4_I;P25789;right
1633;P25788;PSMA3_J;P25788;right
1634;P60900;PSMA6_K;P60900;right
1635;P28066;PSMA5_L;P28066;right
1636;P25787;PSMA2_M;P25787;right
1637;Q8TAA3;PSMA8_A;Q8TAA3;right
1638;P28070;PSMB4_B;P28070;right
1639;P28074;PSMB5_C;P28074;right
1640;P49721;PSMB2_D;P49721;right
1641;P20618;PSMB1_E;P20618;right
1642;O14818;PSMA1_F;O14818;right
1643;P28072;PSMB6_G;P28072;right
1644;Q99436;PSMB7_H;Q99436;right
1645;P25789;PSMA4_I;P25789;right
1646;P25788;PSMA3_J;P25788;right
1647;P60900;PSMA6_K;P60900;right
1648;P28066;PSMA5_L;P28066;right
1649;P25787;PSMA2_M;P25787;right
1650;Q8TAA3;PSMA8_A;Q8TAA3;right
1651;P28070;PSMB4_B;P28070;right
1652;P28074;PSMB5_C;P28074;right
1653;P49721;PSMB2_D;P49721;right
1654;P20618;PSMB1_E;P20618;right
1655;O14818;PSMA1_F;O14818;right
1656;P28072;PSMB6_G;P28072;right
1657;Q99436;PSMB7_H;Q99436;right
1658;P25789;PSMA4_I;P25789;right
1659;P25788;PSMA3_J;P25788;right
1660;P60900;PSMA6_K;P60900;right
1661;P28066;PSMA5_L;P28066;right
1662;P25787;PSMA2_M;P25787;right
1663;Q8TAA3;PSMA8_A;Q8TAA3;right
1664;P28070;PSMB4_B;P28070;right
1665;P28074;PSMB5_C;P28074;right
1666;P49721;PSMB2_D;P49721;right
1667;P20618;PSMB1_E;P20618;right
1668;O14818;PSMA1_F;O14818;right
1669;P28072;PSMB6_G;P28072;right
1670;Q99436;PSMB7_H;Q99436;right
1671;P25789;PSMA4_I;P25789;right
1672;P25788;PSMA3_J;P25788;right
1673;P60900;PSMA6_K;P60900;right
1674;P28066;PSMA5_L;P28066;right
1675;P25787;PSMA2_M;P25787;right
1676;Q8TAA3;PSMA8_A;Q8TAA3;right
1677;P28070;PSMB4_B;P28070;right
1678;P28074;PSMB5_C;P28074;right
1679;P49721;PSMB2_D;P49721;right
1680;P20618;PSMB1_E;P20618;right
1681;O14818;PSMA1_F;O14818;right
1682;P28072;PSMB6_G;P28072;right
1683;Q99436;PSMB7_H;Q99436;right
1684;P25789;PSMA4_I;P25789;right
1685;P25788;PSMA3_J;P25788;right
1686;P60900;PSMA6_K;P60900;right
1687;P28066;PSMA5_L;P28066;right
1688;P25787;PSMA2_M;P25787;right
1689;Q8TAA3;PSMA8_A;Q8TAA3;right
1690;P28070;PSMB4_B;P28070;right
1691;P28074;PSMB5_C;P28074;right
1692;P49721;PSMB2_D;P49721;right
1693;P20618;PSMB1_E;P20618;right
1694;O14818;PSMA1_F;O14818;right
1695;P28072;PSMB6_G;P28072;right
1696;Q99436;PSMB7_H;Q99436;right
1697;P25789;PSMA4_I;P25789;right
1698;P25788;PSMA3_J;P25788;right
1699;P60900;PSMA6_K;P60900;right
1700;P28066;PSMA5_L;P28066;right
1701;P25787;PSMA2_M;P25787;right
1702;Q8TAA3;PSMA8_A;Q8TAA3;right
1703;P28070;PSMB4_B;P28070;right
1704;P28074;PSMB5_C;P28074;right
1705;P49721;PSMB2_D;P49721;right
1706;P20618;PSMB1_E;P20618;right
1707;O14818;PSMA1_F;O14818;right
1708;P28072;PSMB6_G;P28072;right
1709;Q99436;PSMB7_H;Q99436;right
1710;P25789;PSMA4_I;P25789;right
1711;P25788;PSMA3_J;P25788;right
1712;P60900;PSMA6_K;P60900;right
1713;P28066;PSMA5_L;P28066;right
1714;P25787;PSMA2_M;P25787;right
1715;Q8TAA3;PSMA8_A;Q8TAA3;right
1716;P28070;PSMB4_B;P28070;right
1717;P28074;PSMB5_C;P28074;right
1718;P49721;PSMB2_D;P49721;right
1719;P20618;PSMB1_E;P20618;right
1720;O14818;PSMA1_F;O14818;right
1721;P28072;PSMB6_G;P28072;right
1722;Q99436;PSMB7_H;Q99436;right
1723;P25789;PSMA4_I;P25789;right
1724;P25788;PSMA3_J;P25788;right
1725;P60900;PSMA6_K;P60900;right
1726;P28066;PSMA5_L;P28066;right
1727;P25787;PSMA2_M;P25787;right
1728;Q8TAA3;PSMA8_A;Q8TAA3;right
1729;P28070;PSMB4_B;P28070;right
1730;P28074;PSMB5_C;P28074;right
1731;P49721;PSMB2_D;P49721;right
1732;P20618;PSMB1_E;P20618;right
1733;O14818;PSMA1_F;O14818;right
1734;P28072;PSMB6_G;P28072;right
1735;Q99436;PSMB7_H;Q99436;right
1736;P25789;PSMA4_I;P25789;right
1737;P25788;PSMA3_J;P25788;right
1738;P60900;PSMA6_K;P60900;right
1739;P28066;PSMA5_L;P28066;right
1740;P25787;PSMA2_M;P25787;right
1741;Q8TAA3;PSMA8_A;Q8TAA3;right
1742;P28070;PSMB4_B;P28070;right
1743;P28074;PSMB5_C;P28074;right
1744;P49721;PSMB2_D;P49721;right
1745;P20618;PSMB1_E;P20618;right
1746;O14818;PSMA1_F;O14818;right
1747;P28072;PSMB6_G;P28072;right
1748;Q99436;PSMB7_H;Q99436;right
1749;P25789;PSMA4_I;P25789;right
1750;P25788;PSMA3_J;P25788;right
1751;P60900;PSMA6_K;P60900;right
1752;P28066;PSMA5_L;P28066;right
1753;P25787;PSMA2_M;P25787;right
1754;Q8TAA3;PSMA8_A;Q8TAA3;right
1755;P28070;PSMB4_B;P28070;right
1756;P28074;PSMB5_C;P28074;right
1757;P49721;PSMB2_D;P49721;right
1758;P20618;PSMB1_E;P20618;right
1759;O14818;PSMA1_F;O14818;right
1760;P28072;PSMB6_G;P28072;right
1761;Q99436;PSMB7_H;Q99436;right
1762;P25789;PSMA4_I;P25789;right
1763;P25788;PSMA3_J;P25788;right
1764;P60900;PSMA6_K;P60900;right
1765;P28066;PSMA5_L;P28066;right
1766;P25787;PSMA2_M;P25787;right
1767;Q8TAA3;PSMA8_A;Q8TAA3;right
1768;P28070;PSMB4_B;P28070;right
1769;P28074;PSMB5_C;P28074;right
1770;P49721;PSMB2_D;P49721;right
1771;P20618;PSMB1_E;P20618;right
1772;O14818;PSMA1_F;O14818;right
1773;P28072;PSMB6_G;P28072;right
1774;Q99436;PSMB7_H;Q99436;right
1775;P25789;PSMA4_I;P25789;right
1776;P25788;PSMA3_J;P25788;right
1777;P60900;PSMA6_K;P60900;right
1778;P28066;PSMA5_L;P28066;right
1779;P25787;PSMA2_M;P25787;right
1780;Q8TAA3;PSMA8_A;Q8TAA3;right
1781;P28070;PSMB4_B;P28070;right
1782;P28074;PSMB5_C;P28074;right
1783;P49721;PSMB2_D;P49721;right
1784;P20618;PSMB1_E;P20618;right
1785;O14818;PSMA1_F;O14818;right
1786;P28072;PSMB6_G;P28072;right
1787;Q99436;PSMB7_H;Q99436;right
1788;P25789;PSMA4_I;P25789;right
1789;P25788;PSMA3_J;P25788;right
1790;P60900;PSMA6_K;P60900;right
1791;P28066;PSMA5_L;P28066;right
1792;P25787;PSMA2_M;P25787;right
1793;Q8TAA3;PSMA8_A;Q8TAA3;right
1794;P28070;PSMB4_B;P28070;right
1795;P28074;PSMB5_C;P28074;right
1796;P49721;PSMB2_D;P49721;right
1797;P20618;PSMB1_E;P20618;right
1798;O14818;PSMA1_F;O14818;right
1799;P28072;PSMB6_G;P28072;right
1800;Q99436;PSMB7_H;Q99436;right
1801;P25789;PSMA4_I;P25789;right
1802;P25788;PSMA3_J;P25788;right
1803;P60900;PSMA6_K;P60900;right
1804;P28066;PSMA5_L;P28066;right
1805;P25787;PSMA2_M;P25787;right
1806;Q8TAA3;PSMA8_A;Q8TAA3;right
1807;P28070;PSMB4_B;P28070;right
1808;P28074;PSMB5_C;P28074;right
1809;P49721;PSMB2_D;P49721;right
1810;P20618;PSMB1_E;P20618;right
1811;O14818;PSMA1_F;O14818;right
1812;P28072;PSMB6_G;P28072;right
1813;Q99436;PSMB7_H;Q99436;right
1814;P25789;PSMA4_I;P25789;right
1815;P25788;PSMA3_J;P25788;right
1816;P60900;PSMA6_K;P60900;right
1817;P28066;PSMA5_L;P28066;right
1818;P25787;PSMA2_M;P25787;right
1819;Q8TAA3;PSMA8_A;Q8TAA3;right
1820;P28070;PSMB4_B;P28070;right
1821;P28074;PSMB5_C;P28074;right
1822;P49721;PSMB2_D;P49721;right
1823;P20618;PSMB1_E;P20618;right
1824;O14818;PSMA1_F;O14818;right
1825;P28072;PSMB6_G;P28072;right
1826;Q99436;PSMB7_H;Q99436;right
1827;P25789;PSMA4_I;P25789;right
1828;P25788;PSMA3_J;P25788;right
1829;P60900;PSMA6_K;P60900;right
1830;P28066;PSMA5_L;P28066;right
1831;P25787;PSMA2_M;P25787;right
1832;Q8TAA3;PSMA8_A;Q8TAA3;right
1833;P28070;PSMB4_B;P28070;right
1834;P28074;PSMB5_C;P28074;right
1835;P49721;PSMB2_D;P49721;right
1836;P20618;PSMB1_E;P20618;right
1837;O14818;PSMA1_F;O14818;right
1838;P28072;PSMB6_G;P28072;right
1839;Q99436;PSMB7_H;Q99436;right
1840;P25789;PSMA4_I;P25789;right
1841;P25788;PSMA3_J;P25788;right
1842;P60900;PSMA6_K;P60900;right
1843;P28066;PSMA5_L;P28066;right
1844;P25787;PSMA2_M;P25787;right
1845;Q8TAA3;PSMA8_A;Q8TAA3;right
1846;P28070;PSMB4_B;P28070;right
1847;P28074;PSMB5_C;P28074;right
1848;P49721;PSMB2_D;P49721;right
1849;P20618;PSMB1_E;P20618;right
1850;O14818;PSMA1_F;O14818;right
1851;P28072;PSMB6_G;P28072;right
1852;Q99436;PSMB7_H;Q99436;right
1853;P25789;PSMA4_I;P25789;right
1854;P25788;PSMA3_J;P25788;right
1855;P60900;PSMA6_K;P60900;right
1856;P28066;PSMA5_L;P28066;right
1857;P25787;PSMA2_M;P25787;right
1858;Q8TAA3;PSMA8_A;Q8TAA3;right
1859;P28070;PSMB4_B;P28070;right
1860;P28074;PSMB5_C;P28074;right
1861;P49721;PSMB2_D;P49721;right
1862;P20618;PSMB1_E;P20618;right
1863;O14818;PSMA1_F;O14818;right
1864;P28072;PSMB6_G;P28072;right
1865;Q99436;PSMB7_H;Q99436;right
1866;P25789;PSMA4_I;P25789;right
1867;P25788;PSMA3_J;P25788;right
1868;P60900;PSMA6_K;P60900;right
1869;P28066;PSMA5_L;P28066;right
1870;P25787;PSMA2_M;P25787;right
1871;Q8TAA3;PSMA8_A;Q8TAA3;right
1872;P28070;PSMB4_B;P28070;right
1873;P28074;PSMB5_C;P28074;right
1874;P49721;PSMB2_D;P49721;right
1875;P20618;PSMB1_E;P20618;right
1876;O14818;PSMA1_F;O14818;right
1877;P28072;PSMB6_G;P28072;right
1878;Q99436;PSMB7_H;Q99436;right
1879;P25789;PSMA4_I;P25789;right
1880;P25788;PSMA3_J;P25788;right
1881;P60900;PSMA6_K;P60900;right
1882;P28066;PSMA5_L;P28066;right
1883;P25787;PSMA2_M;P25787;right
1884;Q8TAA3;PSMA8_A;Q8TAA3;right
1885;P28070;PSMB4_B;P28070;right
1886;P28074;PSMB5_C;P28074;right
1887;P49721;PSMB2_D;P49721;right
1888;P20618;PSMB1_E;P20618;right
1889;O14818;PSMA1_F;O14818;right
1890;P28072;PSMB6_G;P28072;right
1891;Q99436;PSMB7_H;Q99436;right
1892;P25789;PSMA4_I;P25789;right
1893;P25788;PSMA3_J;P25788;right
1894;P60900;PSMA6_K;P60900;right
1895;P28066;PSMA5_L;P28066;right
1896;P25787;PSMA2_M;P25787;right
1897;Q8TAA3;PSMA8_A;Q8TAA3;right
1898;P28070;PSMB4_B;P28070;right
1899;P28074;PSMB5_C;P28074;right
1900;P49721;PSMB2_D;P49721;right
1901;P20618;PSMB1_E;P20618;right
1902;O14818;PSMA1_F;O14818;right
1903;P28072;PSMB6_G;P28072;right
1904;Q99436;PSMB7_H;Q99436;right
1905;P25789;PSMA4_I;P25789;right
1906;P25788;PSMA3_J;P25788;right
1907;P60900;PSMA6_K;P60900;right
1908;P28066;PSMA5_L;P28066;right
1909;P25787;PSMA2_M;P25787;right
1910;Q8TAA3;PSMA8_A;Q8TAA3;right
1911;P28070;PSMB4_B;P28070;right
1912;P28074;PSMB5_C;P28074;right
1913;P49721;PSMB2_D;P49721;right
1914;P20618;PSMB1_E;P20618;right
1915;O14818;PSMA1_F;O14818;right
1916;P28072;PSMB6_G;P28072;right
1917;Q99436;PSMB7_H;Q99436;right
1918;P25789;PSMA4_I;P25789;right
1919;P25788;PSMA3_J;P25788;right
1920;P60900;PSMA6_K;P60900;right
1921;P28066;PSMA5_L;P28066;right
1922;P25787;PSMA2_M;P25787;right
1923;Q8TAA3;PSMA8_A;Q8TAA3;right
1924;P28070;PSMB4_B;P28070;right
1925;P28074;PSMB5_C;P28074;right
1926;P49721;PSMB2_D;P49721;right
1927;P20618;PSMB1_E;P20618;right
1928;O14818;PSMA1_F;O14818;right
1929;P28072;PSMB6_G;P28072;right
1930;Q99436;PSMB7_H;Q99436;right
1931;P25789;PSMA4_I;P25789;right
1932;P25788;PSMA3_J;P25788;right
1933;P60900;PSMA6_K;P60900;right
1934;P28066;PSMA5_L;P28066;right
1935;P25787;PSMA2_M;P25787;right
1936;Q8TAA3;PSMA8_A;Q8TAA3;right
1937;P28070;PSMB4_B;P28070;right
1938;P28074;PSMB5_C;P28074;right
1939;P49721;PSMB2_D;P49721;right
1940;P20618;PSMB1_E;P20618;right
1941;O14818;PSMA1_F;O14818;right
1942;P28072;PSMB6_G;P28072;right
1943;Q99436;PSMB7_H;Q99436;right
1944;P25789;PSMA4_I;P25789;right
1945;P25788;PSMA3_J;P25788;right
1946;P60900;PSMA6_K;P60900;right
1947;P28066;PSMA5_L;P28066;right
1948;P25787;PSMA2_M;P25787;right
1949;Q8TAA3;PSMA8_A;Q8TAA3;right
1950;P28070;PSMB4_B;P28070;right
1951;P28074;PSMB5_C;P28074;right
1952;P49721;PSMB2_D;P49721;right
1953;P20618;PSMB1_E;P20618;right
1954;O14818;PSMA1_F;O14818;right
1955;P28072;PSMB6_G;P28072;right
1956;Q99436;PSMB7_H;Q99436;right
1957;P25789;PSMA4_I;P25789;right
1958;P25788;PSMA3_J;P25788;right
1959;P60900;PSMA6_K;P60900;right
1960;P28066;PSMA5_L;P28066;right
1961;P25787;PSMA2_M;P25787;right
1962;Q8TAA3;PSMA8_A;Q8TAA3;right
1963;P28070;PSMB4_B;P28070;right
1964;P28074;PSMB5_C;P28074;right
1965;P49721;PSMB2_D;P49721;right
1966;P20618;PSMB1_E;P20618;right
1967;O14818;PSMA1_F;O14818;right
1968;P28072;PSMB6_G;P28072;right
1969;Q99436;PSMB7_H;Q99436;right
1970;P25789;PSMA4_I;P25789;right
1971;P25788;PSMA3_J;P25788;right
1972;P60900;PSMA6_K;P60900;right
1973;P28066;PSMA5_L;P28066;right
1974;P25787;PSMA2_M;P25787;right
