label;Sample;superclass;region_name;hemisphere
120824;5;Uncalled;CA1;left
120825;5;Non neuron;CA1;left
120826;5;Uncalled;CA1;left
120827;5;Non neuron;CA1;left
120828;5;PC CA1;CA1;left
120829;5;PC CA1;CA1;left
120830;5;Non neuron;CA1;left
120831;5;Non neuron;CA1;left
120832;5;Non neuron;CA1;left
120833;5;Non neuron;CA1;left
120834;5;PC CA1;CA1;left
120835;5;Uncalled;CA1;left
120836;5;Uncalled;CA1;left
120837;5;Non neuron;CA1;left
120838;5;PC CA1;CA1;left
120839;5;Uncalled;CA1;left
120840;5;PC CA1;CA1;left
120841;5;Non neuron;CA1;left
120842;5;Non neuron;CA1;left
120843;5;PC CA1;CA1;left
120844;5;Non neuron;CA1;left
120845;5;Non neuron;CA1;left
120846;5;PC CA1;CA1;left
120847;5;Non neuron;CA1;left
120848;5;Uncalled;CA1;left
120849;5;Uncalled;CA1;left
120850;5;PC CA1;CA1;left
120851;5;Non neuron;CA1;left
120852;5;PC CA1;CA1;left
120853;5;PC CA1;CA1;left
120854;5;Non neuron;CA1;left
120855;5;PC CA1;CA1;left
120856;5;PC CA1;CA1;left
120857;5;Non neuron;CA1;left
120858;5;Uncalled;CA1;left
120859;5;PC CA1;CA1;left
120860;5;Uncalled;CA1;left
120861;5;MGE NGF/IVY;CA1;left
120862;5;Uncalled;CA1;left
120863;5;PC CA1;CA1;left
120864;5;Uncalled;CA1;left
120865;5;PC CA1;CA1;left
120866;5;PC CA1;CA1;left
120867;5;Uncalled;CA1;left
120868;5;PC CA1;CA1;left
120869;5;PC CA1;CA1;left
120870;5;IS1;CA1;left
120871;5;Uncalled;CA1;left
120872;5;Uncalled;CA1;left
120873;5;Uncalled;CA1;left
120874;5;PC CA1;CA1;left
120875;5;Non neuron;CA1;left
120876;5;Non neuron;CA1;left
120877;5;Uncalled;CA1;left
120878;5;Uncalled;CA1;left
120879;5;Non neuron;CA1;left
120880;5;Non neuron;CA1;left
120881;5;PC CA1;CA1;left
120882;5;PC CA1;CA1;left
120883;5;PC CA1;CA1;left
120884;5;IS3;CA1;left
120885;5;PC CA1;CA1;left
120886;5;Uncalled;CA1;left
120887;5;PC CA1;CA1;left
120888;5;PC CA1;CA1;left
120889;5;Non neuron;CA1;left
120890;5;PC CA1;CA1;left
120891;5;Non neuron;CA1;left
120892;5;Non neuron;CA1;left
120893;5;Uncalled;CA1;left
120894;5;PC CA1;CA1;left
120895;5;Uncalled;CA1;left
120896;5;Uncalled;CA1;left
120897;5;Cck Cxcl14-;CA1;left
120898;5;Non neuron;CA1;left
120899;5;PC CA1;CA1;left
120900;5;Uncalled;CA1;left
120901;5;PC CA1;CA1;left
120902;5;Non neuron;CA1;left
120903;5;Non neuron;CA1;left
120904;5;Non neuron;CA1;left
120905;5;Non neuron;CA1;left
120906;5;PC CA1;CA1;left
120907;5;Hippocamposeptal;CA1;left
120908;5;Uncalled;CA1;left
120909;5;Non neuron;CA1;left
120910;5;Uncalled;CA1;left
120911;5;PC CA1;CA1;left
120912;5;PC CA1;CA1;left
120913;5;Non neuron;CA1;left
120914;5;PC CA1;CA1;left
120915;5;Uncalled;CA1;left
120916;5;Uncalled;CA1;left
120917;5;PC CA1;CA1;left
120918;5;Uncalled;CA1;left
120919;5;PC CA1;CA1;left
120920;5;PC CA1;CA1;left
120921;5;Uncalled;CA1;left
120922;5;Uncalled;CA1;left
120923;5;PC CA1;CA1;left
120924;5;PC CA1;CA1;left
120925;5;PC CA1;CA1;left
120926;5;PC CA1;CA1;left
120927;5;Uncalled;CA1;left
120928;5;Basket;CA1;left
120929;5;Non neuron;CA1;left
120930;5;PC CA1;CA1;left
120931;5;Uncalled;CA1;left
120932;5;Non neuron;CA1;left
120933;5;Non neuron;CA1;left
120934;5;Non neuron;CA1;left
120935;5;PC CA1;CA1;left
120936;5;Non neuron;CA1;left
120937;5;Non neuron;CA1;left
120938;5;PC CA1;CA1;left
120939;5;Non neuron;CA1;left
120940;5;Non neuron;CA1;left
120941;5;PC CA1;CA1;left
120942;5;Non neuron;CA1;left
120943;5;Uncalled;CA1;left
120944;5;PC CA1;CA1;left
120945;5;PC CA1;CA1;left
120946;5;Uncalled;CA1;left
120947;5;PC CA1;CA1;left
120948;5;PC CA1;CA1;left
120949;5;PC CA1;CA1;left
120950;5;Non neuron;CA1;left
120951;5;Non neuron;CA1;left
120952;5;Non neuron;CA1;left
120953;5;Non neuron;CA1;left
120954;5;Non neuron;CA1;left
120955;5;Uncalled;CA1;left
120956;5;PC CA1;CA1;left
120957;5;Uncalled;CA1;left
120958;5;Uncalled;CA1;left
120959;5;PC CA1;CA1;left
120960;5;Non neuron;CA1;left
120961;5;Uncalled;CA1;left
120962;5;PC CA1;CA1;left
120963;5;PC CA1;CA1;left
120964;5;PC CA1;CA1;left
120965;5;PC CA1;CA1;left
120966;5;Uncalled;CA1;left
120967;5;PC CA1;CA1;left
120968;5;Non neuron;CA1;left
120969;5;PC CA1;CA1;left
120970;5;Uncalled;CA1;left
120971;5;PC CA1;CA1;left
120972;5;Uncalled;CA1;left
120973;5;Non neuron;CA1;left
120974;5;PC CA1;CA1;left
120975;5;Uncalled;CA1;left
120976;5;Non neuron;CA1;left
120977;5;Uncalled;CA1;left
120978;5;MGE NGF/IVY;CA1;left
120979;5;Uncalled;CA1;left
120980;5;Uncalled;CA1;left
120981;5;Uncalled;CA1;left
120982;5;PC CA1;CA1;left
120983;5;PC CA1;CA1;left
120984;5;Uncalled;CA1;left
120985;5;Non neuron;CA1;left
120986;5;PC CA1;CA1;left
120987;5;PC CA1;CA1;left
120988;5;Non neuron;CA1;left
120989;5;Uncalled;CA1;left
120990;5;Non neuron;CA1;left
120991;5;Non neuron;CA1;left
120992;5;Non neuron;CA1;left
120993;5;PC CA1;CA1;left
120994;5;O/LM;CA1;left
120995;5;Uncalled;CA1;left
120996;5;Non neuron;CA1;left
120997;5;PC CA1;CA1;left
120998;5;PC CA1;CA1;left
120999;5;CGE NGF;CA1;left
121000;5;Uncalled;CA1;left
121001;5;PC CA1;CA1;left
121002;5;PC CA1;CA1;left
121003;5;Non neuron;CA1;left
121004;5;Uncalled;CA1;left
121005;5;Uncalled;CA1;left
121006;5;Non neuron;CA1;left
121007;5;PC CA1;CA1;left
121008;5;Non neuron;CA1;left
121009;5;Uncalled;CA1;left
121010;5;PC CA1;CA1;left
121011;5;Non neuron;CA1;left
121012;5;PC CA1;CA1;left
121013;5;PC CA1;CA1;left
121014;5;PC CA1;CA1;left
121015;5;Non neuron;CA1;left
121016;5;PC CA1;CA1;left
121017;5;PC CA1;CA1;left
121018;5;Non neuron;CA1;left
121019;5;Uncalled;CA1;left
121020;5;Non neuron;CA1;left
121021;5;Non neuron;CA1;left
121022;5;PC CA1;CA1;left
121023;5;Non neuron;CA1;left
121024;5;PC CA1;CA1;left
121025;5;Uncalled;CA1;left
121026;5;Uncalled;CA1;left
121027;5;PC CA1;CA1;left
121028;5;Non neuron;CA1;left
121029;5;Uncalled;CA1;left
121030;5;PC CA1;CA1;left
121031;5;Uncalled;CA1;left
121032;5;Non neuron;CA1;left
121033;5;PC CA1;CA1;left
121034;5;IS1;CA1;left
121035;5;PC CA1;CA1;left
121036;5;PC CA1;CA1;left
121037;5;Non neuron;CA1;left
121038;5;PC CA1;CA1;left
121039;5;Uncalled;CA1;left
121040;5;PC CA1;CA1;left
121041;5;Non neuron;CA1;left
121042;5;PC CA1;CA1;left
121043;5;Uncalled;CA1;left
121044;5;Non neuron;CA1;left
121045;5;PC CA1;CA1;left
121046;5;Uncalled;CA1;left
121047;5;PC CA1;CA1;left
121048;5;Non neuron;CA1;left
121049;5;Non neuron;CA1;left
121050;5;Uncalled;CA1;left
121051;5;Non neuron;CA1;left
121052;5;PC CA1;CA1;left
121053;5;PC CA1;CA1;left
121054;5;PC CA1;CA1;left
121055;5;Uncalled;CA1;left
121056;5;Uncalled;CA1;left
121057;5;Non neuron;CA1;left
121058;5;Uncalled;CA1;left
121059;5;Non neuron;CA1;left
121060;5;Non neuron;CA1;left
121061;5;Uncalled;CA1;left
121062;5;Uncalled;CA1;left
121063;5;PC CA1;CA1;left
121064;5;Non neuron;CA1;left
121065;5;PC CA1;CA1;left
121066;5;Uncalled;CA1;left
121067;5;PC CA1;CA1;left
121068;5;Non neuron;CA1;left
121069;5;Uncalled;CA1;left
121070;5;Non neuron;CA1;left
121071;5;Non neuron;CA1;left
121072;5;PC CA1;CA1;left
121073;5;PC CA1;CA1;left
121074;5;Non neuron;CA1;left
121075;5;PC CA1;CA1;left
121076;5;PC CA1;CA1;left
121077;5;PC CA1;CA1;left
121078;5;Non neuron;CA1;left
121079;5;MGE NGF/IVY;CA1;left
121080;5;Non neuron;CA1;left
121081;5;PC CA1;CA1;left
121082;5;PC CA1;CA1;left
121083;5;Non neuron;CA1;left
121084;5;Bistratified;CA1;left
121085;5;Non neuron;CA1;left
121086;5;PC CA1;CA1;left
121087;5;Uncalled;CA1;left
121088;5;Uncalled;CA1;left
121089;5;PC CA1;CA1;left
121090;5;PC CA1;CA1;left
121091;5;CGE NGF;CA1;left
121092;5;PC CA1;CA1;left
121093;5;Uncalled;CA1;left
121094;5;Non neuron;CA1;left
121095;5;Non neuron;CA1;left
121096;5;Uncalled;CA1;left
121097;5;Uncalled;CA1;left
121098;5;Uncalled;CA1;left
121099;5;PC CA1;CA1;left
121100;5;Uncalled;CA1;left
121101;5;Non neuron;CA1;left
121102;5;IS1;CA1;left
121103;5;PC CA1;CA1;left
121104;5;Uncalled;CA1;left
121105;5;Uncalled;CA1;left
121106;5;PC CA1;CA1;left
121107;5;Uncalled;CA1;left
121108;5;Uncalled;CA1;left
121109;5;Non neuron;CA1;left
121110;5;PC CA1;CA1;left
121111;5;PC CA1;CA1;left
121112;5;Non neuron;CA1;left
121113;5;Radiatum retrohip;CA1;left
121114;5;Uncalled;CA1;left
121115;5;Non neuron;CA1;left
121116;5;Non neuron;CA1;left
121117;5;Non neuron;CA1;left
121118;5;Uncalled;CA1;left
121119;5;Non neuron;CA1;left
121120;5;Non neuron;CA1;left
121121;5;PC CA1;CA1;left
121122;5;PC CA1;CA1;left
121123;5;Non neuron;CA1;left
121124;5;PC CA1;CA1;left
121125;5;Non neuron;CA1;left
121126;5;Hippocamposeptal;CA1;left
121127;5;Non neuron;CA1;left
121128;5;Uncalled;CA1;left
121129;5;PC CA1;CA1;left
121130;5;Non neuron;CA1;left
121131;5;PC CA1;CA1;left
121132;5;PC CA1;CA1;left
121133;5;Non neuron;CA1;left
121134;5;Non neuron;CA1;left
121135;5;Uncalled;CA1;left
121136;5;Uncalled;CA1;left
121137;5;Non neuron;CA1;left
121138;5;Uncalled;CA1;left
121139;5;PC CA1;CA1;left
121140;5;Uncalled;CA1;left
121141;5;Uncalled;CA1;left
121142;5;PC CA1;CA1;left
121143;5;Non neuron;CA1;left
121144;5;PC CA1;CA1;left
121145;5;Non neuron;CA1;left
121146;5;PC CA1;CA1;left
121147;5;PC CA1;CA1;left
121148;5;PC CA1;CA1;left
121149;5;CGE NGF;CA1;left
121150;5;Non neuron;CA1;left
121151;5;Non neuron;CA1;left
121152;5;Uncalled;CA1;left
121153;5;Uncalled;CA1;left
121154;5;PC CA1;CA1;left
121155;5;PC CA1;CA1;left
121156;5;Non neuron;CA1;left
121157;5;Uncalled;CA1;left
121158;5;Uncalled;CA1;left
121159;5;Non neuron;CA1;left
121160;5;Non neuron;CA1;left
121161;5;Non neuron;CA1;left
121162;5;PC CA1;CA1;left
121163;5;Non neuron;CA1;left
121164;5;Uncalled;CA1;left
121165;5;Uncalled;CA1;left
121166;5;Non neuron;CA1;left
121167;5;PC CA1;CA1;left
121168;5;Uncalled;CA1;left
121169;5;Non neuron;CA1;left
121170;5;PC CA1;CA1;left
121171;5;Non neuron;CA1;left
121172;5;Uncalled;CA1;left
121173;5;Non neuron;CA1;left
121174;5;PC CA1;CA1;left
121175;5;Non neuron;CA1;left
121176;5;Non neuron;CA1;left
121177;5;Cck Cxcl14-;CA1;left
121178;5;Non neuron;CA1;left
121179;5;Non neuron;CA1;left
121180;5;CGE NGF;CA1;left
121181;5;Non neuron;CA1;left
121182;5;PC CA1;CA1;left
121183;5;Non neuron;CA1;left
121184;5;Non neuron;CA1;left
121185;5;Uncalled;CA1;left
121186;5;PC CA1;CA1;left
121187;5;Non neuron;CA1;left
121188;5;Uncalled;CA1;left
121189;5;Non neuron;CA1;left
121190;5;PC CA1;CA1;left
121191;5;PC CA1;CA1;left
121192;5;PC CA1;CA1;left
121193;5;Non neuron;CA1;left
121194;5;Non neuron;CA1;left
121195;5;Non neuron;CA1;left
121196;5;Uncalled;CA1;left
121197;5;PC CA1;CA1;left
121198;5;Uncalled;CA1;left
121199;5;PC CA1;CA1;left
121200;5;Non neuron;CA1;left
121201;5;PC CA1;CA1;left
121202;5;PC CA1;CA1;left
121203;5;Uncalled;CA1;left
121204;5;PC CA1;CA1;left
121205;5;PC CA1;CA1;left
121206;5;Uncalled;CA1;left
121207;5;Non neuron;CA1;left
121208;5;Non neuron;CA1;left
121209;5;Basket;CA1;left
121210;5;Non neuron;CA1;left
121211;5;Uncalled;CA1;left
121212;5;Uncalled;CA1;left
121213;5;Uncalled;CA1;left
121214;5;Non neuron;CA1;left
121215;5;Non neuron;CA1;left
121216;5;PC CA1;CA1;left
121217;5;PC CA1;CA1;left
121218;5;Uncalled;CA1;left
121219;5;PC CA1;CA1;left
121220;5;Non neuron;CA1;left
121221;5;PC CA1;CA1;left
121222;5;Non neuron;CA1;left
121223;5;Non neuron;CA1;left
121224;5;Uncalled;CA1;left
121225;5;Non neuron;CA1;left
121226;5;PC CA1;CA1;left
121227;5;Non neuron;CA1;left
121228;5;Non neuron;CA1;left
121229;5;IS1;CA1;left
121230;5;Uncalled;CA1;left
121231;5;PC CA1;CA1;left
121232;5;Uncalled;CA1;left
121233;5;Uncalled;CA1;left
121234;5;PC CA1;CA1;left
121235;5;Non neuron;CA1;left
121236;5;Non neuron;CA1;left
121237;5;PC CA1;CA1;left
121238;5;Non neuron;CA1;left
121239;5;Non neuron;CA1;left
121240;5;PC CA1;CA1;left
121241;5;Non neuron;CA1;left
121242;5;PC CA1;CA1;left
121243;5;PC CA1;CA1;left
121244;5;Uncalled;CA1;left
121245;5;Non neuron;CA1;left
121246;5;PC CA1;CA1;left
121247;5;Uncalled;CA1;left
121248;5;Uncalled;CA1;left
121249;5;PC CA1;CA1;left
121250;5;PC CA1;CA1;left
121251;5;O/LM;CA1;left
121252;5;PC CA1;CA1;left
121253;5;Uncalled;CA1;left
121254;5;Non neuron;CA1;left
121255;5;Uncalled;CA1;left
121256;5;Non neuron;CA1;left
121257;5;Non neuron;CA1;left
121258;5;Non neuron;CA1;left
121259;5;Non neuron;CA1;left
121260;5;PC CA1;CA1;left
121261;5;Non neuron;CA1;left
121262;5;Non neuron;CA1;left
121263;5;Non neuron;CA1;left
121264;5;Uncalled;CA1;left
121265;5;PC CA1;CA1;left
121266;5;Uncalled;CA1;left
121267;5;Hippocamposeptal;CA1;left
121268;5;Non neuron;CA1;left
121269;5;PC CA1;CA1;left
121270;5;PC CA1;CA1;left
121271;5;Uncalled;CA1;left
121272;5;Non neuron;CA1;left
121273;5;Uncalled;CA1;left
121274;5;Uncalled;CA1;left
121275;5;Uncalled;CA1;left
121276;5;Non neuron;CA1;left
121277;5;PC CA1;CA1;left
121278;5;Non neuron;CA1;left
121279;5;Uncalled;CA1;left
121280;5;Bistratified;CA1;left
121281;5;PC CA1;CA1;left
121282;5;Uncalled;CA1;left
121283;5;PC CA1;CA1;left
121284;5;Non neuron;CA1;left
121285;5;PC CA1;CA1;left
121286;5;Uncalled;CA1;left
121287;5;Non neuron;CA1;left
121288;5;CGE NGF;CA1;left
121289;5;Uncalled;CA1;left
121290;5;Non neuron;CA1;left
121291;5;Non neuron;CA1;left
121292;5;Uncalled;CA1;left
121293;5;Uncalled;CA1;left
121294;5;PC CA1;CA1;left
121295;5;PC CA1;CA1;left
121296;5;Basket;CA1;left
121297;5;Uncalled;CA1;left
121298;5;PC CA1;CA1;left
121299;5;Non neuron;CA1;left
121300;5;Basket;CA1;left
121301;5;PC CA1;CA1;left
121302;5;PC CA1;CA1;left
121303;5;Non neuron;CA1;left
121304;5;Uncalled;CA1;left
121305;5;Uncalled;CA1;left
121306;5;Uncalled;CA1;left
121307;5;Non neuron;CA1;left
121308;5;PC CA1;CA1;left
121309;5;Uncalled;CA1;left
121310;5;PC CA1;CA1;left
121311;5;Non neuron;CA1;left
121312;5;Uncalled;CA1;left
121313;5;Uncalled;CA1;left
121314;5;Non neuron;CA1;left
121315;5;Uncalled;CA1;left
121316;5;Non neuron;CA1;left
121317;5;Uncalled;CA1;left
121318;5;PC CA1;CA1;left
121319;5;Uncalled;CA1;left
121320;5;Non neuron;CA1;left
121321;5;Non neuron;CA1;left
121322;5;Uncalled;CA1;left
121323;5;PC CA1;CA1;left
121324;5;Non neuron;CA1;left
121325;5;Uncalled;CA1;left
121326;5;Non neuron;CA1;left
121327;5;Non neuron;CA1;left
121328;5;PC CA1;CA1;left
121329;5;PC CA1;CA1;left
121330;5;PC CA1;CA1;left
121331;5;Non neuron;CA1;left
121332;5;Uncalled;CA1;left
121333;5;Non neuron;CA1;left
121334;5;Non neuron;CA1;left
121335;5;Uncalled;CA1;left
121336;5;Uncalled;CA1;left
121337;5;PC CA1;CA1;left
121338;5;Non neuron;CA1;left
121339;5;Non neuron;CA1;left
121340;5;Non neuron;CA1;left
121341;5;Uncalled;CA1;left
121342;5;PC CA1;CA1;left
121343;5;PC CA1;CA1;left
121344;5;Non neuron;CA1;left
121345;5;MGE NGF/IVY;CA1;left
121346;5;Uncalled;CA1;left
121347;5;Uncalled;CA1;left
121348;5;PC CA1;CA1;left
121349;5;Uncalled;CA1;left
121350;5;Uncalled;CA1;left
121351;5;Uncalled;CA1;left
121352;5;Non neuron;CA1;left
121353;5;Uncalled;CA1;left
121354;5;PC CA1;CA1;left
121355;5;PC CA1;CA1;left
121356;5;PC CA1;CA1;left
121357;5;PC CA1;CA1;left
121358;5;Uncalled;CA1;left
121359;5;IS3;CA1;left
121360;5;PC CA1;CA1;left
121361;5;Uncalled;CA1;left
121362;5;Uncalled;CA1;left
121363;5;PC CA1;CA1;left
121364;5;Uncalled;CA1;left
121365;5;Non neuron;CA1;left
121366;5;Uncalled;CA1;left
121367;5;Non neuron;CA1;left
121368;5;Non neuron;CA1;left
121369;5;PC CA1;CA1;left
121370;5;Uncalled;CA1;left
121371;5;PC CA1;CA1;left
121372;5;PC CA1;CA1;left
121373;5;Uncalled;CA1;left
121374;5;Non neuron;CA1;left
121375;5;Uncalled;CA1;left
121376;5;Non neuron;CA1;left
121377;5;Uncalled;CA1;left
121378;5;Non neuron;CA1;left
121379;5;Non neuron;CA1;left
121380;5;Non neuron;CA1;left
121381;5;Non neuron;CA1;left
121382;5;PC CA1;CA1;left
121383;5;PC CA1;CA1;left
121384;5;PC CA1;CA1;left
121385;5;Uncalled;CA1;left
121386;5;Uncalled;CA1;left
121387;5;Uncalled;CA1;left
121388;5;Non neuron;CA1;left
121389;5;PC CA1;CA1;left
121390;5;PC CA1;CA1;left
121391;5;Non neuron;CA1;left
121392;5;IS3;CA1;left
121393;5;Non neuron;CA1;left
121394;5;PC CA1;CA1;left
121395;5;PC CA1;CA1;left
121396;5;Non neuron;CA1;left
121397;5;Non neuron;CA1;left
121398;5;Non neuron;CA1;left
121399;5;Uncalled;CA1;left
121400;5;Non neuron;CA1;left
121401;5;Uncalled;CA1;left
121402;5;PC CA1;CA1;left
121403;5;Uncalled;CA1;left
121404;5;PC CA1;CA1;left
121405;5;Uncalled;CA1;left
121406;5;Non neuron;CA1;left
121407;5;PC CA1;CA1;left
121408;5;PC CA1;CA1;left
121409;5;PC CA1;CA1;left
121410;5;Uncalled;CA1;left
121411;5;Uncalled;CA1;left
121412;5;Non neuron;CA1;left
121413;5;PC CA1;CA1;left
121414;5;Non neuron;CA1;left
121415;5;Non neuron;CA1;left
121416;5;Uncalled;CA1;left
121417;5;PC CA1;CA1;left
121418;5;Non neuron;CA1;left
121419;5;Non neuron;CA1;left
121420;5;PC CA1;CA1;left
121421;5;Non neuron;CA1;left
121422;5;PC CA1;CA1;left
121423;5;Cck Cxcl14-;CA1;left
121424;5;PC CA1;CA1;left
121425;5;Non neuron;CA1;left
121426;5;Non neuron;CA1;left
121427;5;PC CA1;CA1;left
121428;5;Non neuron;CA1;left
121429;5;Non neuron;CA1;left
121430;5;Non neuron;CA1;left
121431;5;Non neuron;CA1;left
121432;5;Non neuron;CA1;left
121433;5;Uncalled;CA1;left
121434;5;Non neuron;CA1;left
121435;5;PC CA1;CA1;left
121436;5;PC CA1;CA1;left
121437;5;Uncalled;CA1;left
121438;5;Non neuron;CA1;left
121439;5;PC CA1;CA1;left
121440;5;Uncalled;CA1;left
121441;5;PC CA1;CA1;left
121442;5;Non neuron;CA1;left
121443;5;PC CA1;CA1;left
121444;5;PC CA1;CA1;left
121445;5;Uncalled;CA1;left
121446;5;PC CA1;CA1;left
121447;5;PC CA1;CA1;left
121448;5;PC CA1;CA1;left
121449;5;IS1;CA1;left
121450;5;Non neuron;CA1;left
121451;5;Uncalled;CA1;left
121452;5;PC CA1;CA1;left
121453;5;Uncalled;CA1;left
121454;5;PC CA1;CA1;left
121455;5;Uncalled;CA1;left
121456;5;Uncalled;CA1;left
121457;5;PC CA1;CA1;left
121458;5;Uncalled;CA1;left
121459;5;Uncalled;CA1;left
121460;5;Uncalled;CA1;left
121461;5;Uncalled;CA1;left
121462;5;PC CA1;CA1;left
121463;5;IS3;CA1;left
121464;5;Uncalled;CA1;left
121465;5;Non neuron;CA1;left
121466;5;PC CA1;CA1;left
121467;5;Non neuron;CA1;left
121468;5;Uncalled;CA1;left
121469;5;Uncalled;CA1;left
121470;5;Non neuron;CA1;left
121471;5;PC CA1;CA1;left
121472;5;Uncalled;CA1;left
121473;5;Uncalled;CA1;left
121474;5;Non neuron;CA1;left
121475;5;Non neuron;CA1;left
121476;5;Non neuron;CA1;left
121477;5;PC CA1;CA1;left
121478;5;PC CA1;CA1;left
121479;5;Non neuron;CA1;left
121480;5;Uncalled;CA1;left
121481;5;Uncalled;CA1;left
121482;5;PC CA1;CA1;left
121483;5;Uncalled;CA1;left
121484;5;Non neuron;CA1;left
121485;5;Bistratified;CA1;left
121486;5;PC CA1;CA1;left
121487;5;Non neuron;CA1;left
121488;5;PC CA1;CA1;left
121489;5;Non neuron;CA1;left
121490;5;CGE NGF;CA1;left
121491;5;Non neuron;CA1;left
121492;5;Uncalled;CA1;left
121493;5;Uncalled;CA1;left
121494;5;Uncalled;CA1;left
121495;5;Uncalled;CA1;left
121496;5;Uncalled;CA1;left
121497;5;Uncalled;CA1;left
121498;5;PC CA1;CA1;left
121499;5;PC CA1;CA1;left
121500;5;Uncalled;CA1;left
121501;5;Uncalled;CA1;left
121502;5;Uncalled;CA1;left
121503;5;Uncalled;CA1;left
121504;5;PC CA1;CA1;left
121505;5;Non neuron;CA1;left
121506;5;Non neuron;CA1;left
121507;5;PC CA1;CA1;left
121508;5;PC CA1;CA1;left
121509;5;Non neuron;CA1;left
121510;5;Uncalled;CA1;left
121511;5;Uncalled;CA1;left
121512;5;Uncalled;CA1;left
121513;5;Uncalled;CA1;left
121514;5;Non neuron;CA1;left
121515;5;Uncalled;CA1;left
121516;5;Non neuron;CA1;left
121517;5;PC CA1;CA1;left
121518;5;PC CA1;CA1;left
121519;5;PC CA1;CA1;left
121520;5;PC CA1;CA1;left
121521;5;Uncalled;CA1;left
121522;5;Non neuron;CA1;left
121523;5;Non neuron;CA1;left
121524;5;Non neuron;CA1;left
121525;5;Non neuron;CA1;left
121526;5;Uncalled;CA1;left
121527;5;PC CA1;CA1;left
121528;5;PC CA1;CA1;left
121529;5;PC other;CA1;left
121530;5;Uncalled;CA1;left
121531;5;Non neuron;CA1;left
121532;5;PC CA1;CA1;left
121533;5;Non neuron;CA1;left
121534;5;PC CA1;CA1;left
121535;5;Uncalled;CA1;left
121536;5;Uncalled;CA1;left
121537;5;PC CA1;CA1;left
121538;5;Non neuron;CA1;left
121539;5;Basket;CA1;left
121540;5;Non neuron;CA1;left
121541;5;PC CA1;CA1;left
121542;5;Non neuron;CA1;left
121543;5;Non neuron;CA1;left
121544;5;PC CA1;CA1;left
121545;5;Uncalled;CA1;left
121546;5;Non neuron;CA1;left
121547;5;PC CA1;CA1;left
121548;5;Uncalled;CA1;left
121549;5;PC CA1;CA1;left
121550;5;PC CA1;CA1;left
121551;5;Uncalled;CA1;left
121552;5;Uncalled;CA1;left
121553;5;Non neuron;CA1;left
121554;5;Uncalled;CA1;left
121555;5;Uncalled;CA1;left
121556;5;PC CA1;CA1;left
121557;5;PC CA1;CA1;left
121558;5;Uncalled;CA1;left
121559;5;Non neuron;CA1;left
121560;5;Non neuron;CA1;left
121561;5;Uncalled;CA1;left
121562;5;Uncalled;CA1;left
121563;5;PC CA1;CA1;left
121564;5;O/LM;CA1;left
121565;5;PC CA1;CA1;left
121566;5;PC CA1;CA1;left
121567;5;IS1;CA1;left
121568;5;PC CA1;CA1;left
121569;5;Uncalled;CA1;left
121570;5;Non neuron;CA1;left
121571;5;Non neuron;CA1;left
121572;5;Uncalled;CA1;left
121573;5;PC CA1;CA1;left
121574;5;Uncalled;CA1;left
121575;5;Uncalled;CA1;left
121576;5;Uncalled;CA1;left
121577;5;Uncalled;CA1;left
121578;5;PC CA1;CA1;left
121579;5;IS1;CA1;left
121580;5;PC CA1;CA1;left
121581;5;Non neuron;CA1;left
121582;5;Non neuron;CA1;left
121583;5;PC CA1;CA1;left
121584;5;Uncalled;CA1;left
121585;5;PC CA1;CA1;left
121586;5;Uncalled;CA1;left
121587;5;Uncalled;CA1;left
121588;5;PC CA1;CA1;left
121589;5;Non neuron;CA1;left
121590;5;PC CA1;CA1;left
121591;5;Non neuron;CA1;left
121592;5;PC CA1;CA1;left
121593;5;PC CA1;CA1;left
121594;5;Uncalled;CA1;left
121595;5;Non neuron;CA1;left
121596;5;PC CA1;CA1;left
121597;5;PC CA1;CA1;left
121598;5;Uncalled;CA1;left
121599;5;Uncalled;CA1;left
121600;5;IS1;CA1;left
121601;5;Uncalled;CA1;left
121602;5;Uncalled;CA1;left
121603;5;Non neuron;CA1;left
121604;5;Uncalled;CA1;left
121605;5;PC CA1;CA1;left
121606;5;Non neuron;CA1;left
121607;5;Uncalled;CA1;left
121608;5;PC CA1;CA1;left
121609;5;Non neuron;CA1;left
121610;5;PC CA1;CA1;left
121611;5;Uncalled;CA1;left
121612;5;Uncalled;CA1;left
121613;5;Uncalled;CA1;left
121614;5;CGE NGF;CA1;left
121615;5;PC CA1;CA1;left
121616;5;Uncalled;CA1;left
121617;5;Uncalled;CA1;left
121618;5;PC CA1;CA1;left
121619;5;PC CA1;CA1;left
121620;5;Uncalled;CA1;left
121621;5;Uncalled;CA1;left
121622;5;Uncalled;CA1;left
121623;5;Non neuron;CA1;left
121624;5;Uncalled;CA1;left
121625;5;PC CA1;CA1;left
121626;5;Uncalled;CA1;left
121627;5;Uncalled;CA1;left
121628;5;Non neuron;CA1;left
121629;5;Uncalled;CA1;left
121630;5;PC CA1;CA1;left
121631;5;Uncalled;CA1;left
121632;5;Uncalled;CA1;left
121633;5;Uncalled;CA1;left
121634;5;Uncalled;CA1;left
121635;5;Non neuron;CA1;left
121636;5;Uncalled;CA1;left
121637;5;CGE NGF;CA1;left
121638;5;PC CA1;CA1;left
121639;5;PC CA1;CA1;left
121640;5;Non neuron;CA1;left
121641;5;PC CA1;CA1;left
121642;5;PC CA1;CA1;left
121643;5;CGE NGF;CA1;left
121644;5;Uncalled;CA1;left
