label,MRI,,,UPENNModuleClustering
154420,91,144,84,8
154421,91,144,85,8
154422,91,144,86,8
154423,91,144,87,8
154424,91,144,90,10
154425,91,144,91,10
154426,91,144,102,5
154427,91,144,103,5
154428,91,144,104,5
154429,91,144,105,5
154430,91,144,106,5
154431,91,144,107,5
154432,91,144,109,5
154433,91,144,111,5
154434,91,144,112,5
154435,91,144,114,5
154436,91,144,115,5
154437,91,144,119,8
154438,91,144,120,8
154439,91,144,122,3
154440,91,144,123,3
154441,91,144,125,13
154442,91,145,74,12
154443,91,145,79,7
154444,91,145,81,7
154445,91,145,84,8
154446,91,145,85,8
154447,91,145,87,10
154448,91,145,89,4
154449,91,145,90,10
154450,91,145,92,10
154451,91,145,93,8
154452,91,145,95,4
154453,91,145,97,4
154454,91,145,99,10
154455,91,145,101,10
154456,91,145,107,5
154457,91,145,108,5
154458,91,145,113,5
154459,91,145,114,5
154460,91,145,117,5
154461,91,145,119,5
154462,91,145,120,5
154463,91,145,122,5
154464,91,145,124,4
154465,91,145,126,15
154466,91,146,70,12
154467,91,146,72,12
154468,91,146,74,7
154469,91,146,78,7
154470,91,146,82,7
154471,91,146,83,8
154472,91,146,84,8
154473,91,146,86,4
154474,91,146,87,10
154475,91,146,90,10
154476,91,146,95,4
154477,91,146,98,10
154478,91,146,100,10
154479,91,146,102,5
154480,91,146,103,5
154481,91,146,106,5
154482,91,146,110,5
154483,91,146,111,5
154484,91,146,116,5
154485,91,146,117,5
154486,91,146,118,5
154487,91,146,119,5
154488,91,146,120,5
154489,91,146,121,5
154490,91,146,124,5
154491,91,146,125,4
154492,91,147,67,10
154493,91,147,69,7
154494,91,147,71,7
154495,91,147,72,7
154496,91,147,74,7
154497,91,147,75,7
154498,91,147,76,7
154499,91,147,77,7
154500,91,147,84,8
154501,91,147,85,10
154502,91,147,88,10
154503,91,147,90,10
154504,91,147,92,10
154505,91,147,93,10
154506,91,147,96,10
154507,91,147,100,5
154508,91,147,102,5
154509,91,147,103,5
154510,91,147,104,5
154511,91,147,105,5
154512,91,147,107,5
154513,91,147,108,5
154514,91,147,109,5
154515,91,147,110,5
154516,91,147,111,5
154517,91,147,112,5
154518,91,147,113,5
154519,91,147,114,5
154520,91,147,120,5
154521,91,147,121,5
154522,91,147,122,5
154523,91,147,123,5
154524,91,147,124,5
154525,91,147,125,5
154526,91,147,126,4
154527,91,147,127,3
154528,91,147,128,15
154529,91,148,68,10
154530,91,148,71,7
154531,91,148,72,7
154532,91,148,73,7
154533,91,148,76,7
154534,91,148,78,7
154535,91,148,79,7
154536,91,148,80,7
154537,91,148,81,7
154538,91,148,82,7
154539,91,148,86,10
154540,91,148,87,10
154541,91,148,88,10
154542,91,148,89,10
154543,91,148,90,10
154544,91,148,91,10
154545,91,148,93,10
154546,91,148,94,4
154547,91,148,96,10
154548,91,148,97,10
154549,91,148,98,10
154550,91,148,99,5
154551,91,148,100,5
154552,91,148,101,5
154553,91,148,104,5
154554,91,148,105,5
154555,91,148,107,5
154556,91,148,110,5
154557,91,148,115,5
154558,91,148,118,5
154559,91,148,119,5
154560,91,148,120,5
154561,91,148,121,5
154562,91,148,124,5
154563,91,148,125,5
154564,91,148,126,5
154565,91,148,128,15
154566,91,148,130,13
154567,91,149,69,10
154568,91,149,70,10
154569,91,149,73,10
154570,91,149,74,10
154571,91,149,78,7
154572,91,149,83,8
154573,91,149,84,8
154574,91,149,87,10
154575,91,149,88,10
154576,91,149,89,10
154577,91,149,90,10
154578,91,149,92,10
154579,91,149,93,4
154580,91,149,94,4
154581,91,149,95,10
154582,91,149,96,10
154583,91,149,98,10
154584,91,149,100,5
154585,91,149,102,5
154586,91,149,103,5
154587,91,149,105,5
154588,91,149,106,10
154589,91,149,107,10
154590,91,149,108,5
154591,91,149,111,5
154592,91,149,113,5
154593,91,149,116,5
154594,91,149,117,5
154595,91,149,120,5
154596,91,149,121,5
154597,91,149,122,5
154598,91,149,123,5
154599,91,149,125,5
154600,91,149,127,3
154601,91,149,129,15
154602,91,149,131,2
154603,91,150,69,10
154604,91,150,75,10
154605,91,150,79,7
154606,91,150,80,7
154607,91,150,83,7
154608,91,150,84,8
154609,91,150,85,10
154610,91,150,86,10
154611,91,150,90,10
154612,91,150,91,10
154613,91,150,92,10
154614,91,150,93,10
154615,91,150,96,10
154616,91,150,97,10
154617,91,150,98,10
154618,91,150,101,5
154619,91,150,105,5
154620,91,150,106,10
154621,91,150,110,5
154622,91,150,112,5
154623,91,150,114,5
154624,91,150,116,5
154625,91,150,118,5
154626,91,150,121,5
154627,91,150,123,5
154628,91,150,124,5
154629,91,150,126,3
154630,91,150,127,15
154631,91,150,129,15
154632,91,150,131,2
154633,91,150,132,2
154634,91,151,67,10
154635,91,151,68,10
154636,91,151,69,10
154637,91,151,70,10
154638,91,151,72,10
154639,91,151,73,10
154640,91,151,74,10
154641,91,151,75,10
154642,91,151,78,7
154643,91,151,80,7
154644,91,151,81,7
154645,91,151,84,10
154646,91,151,85,10
154647,91,151,89,10
154648,91,151,91,10
154649,91,151,92,10
154650,91,151,95,10
154651,91,151,96,10
154652,91,151,97,10
154653,91,151,98,10
154654,91,151,99,5
154655,91,151,100,5
154656,91,151,101,5
154657,91,151,102,5
154658,91,151,104,5
154659,91,151,106,4
154660,91,151,107,4
154661,91,151,109,4
154662,91,151,111,5
154663,91,151,112,5
154664,91,151,115,5
154665,91,151,116,5
154666,91,151,117,5
154667,91,151,118,5
154668,91,151,121,5
154669,91,151,125,5
154670,91,151,128,5
154671,91,151,129,3
154672,91,151,130,15
154673,91,151,131,2
154674,91,151,132,2
154675,91,152,70,10
154676,91,152,75,7
154677,91,152,76,7
154678,91,152,78,7
154679,91,152,79,7
154680,91,152,80,7
154681,91,152,82,7
154682,91,152,85,10
154683,91,152,86,10
154684,91,152,91,10
154685,91,152,92,10
154686,91,152,94,10
154687,91,152,97,10
154688,91,152,98,5
154689,91,152,100,5
154690,91,152,101,5
154691,91,152,102,5
154692,91,152,105,10
154693,91,152,106,4
154694,91,152,107,15
154695,91,152,108,15
154696,91,152,109,4
154697,91,152,111,4
154698,91,152,112,4
154699,91,152,113,4
154700,91,152,115,8
154701,91,152,116,8
154702,91,152,117,5
154703,91,152,119,5
154704,91,152,120,5
154705,91,152,122,5
154706,91,152,123,5
154707,91,152,125,4
154708,91,152,127,3
154709,91,152,131,2
154710,91,152,132,2
154711,91,153,69,5
154712,91,153,73,10
154713,91,153,77,7
154714,91,153,78,7
154715,91,153,82,8
154716,91,153,86,10
154717,91,153,92,10
154718,91,153,93,10
154719,91,153,94,10
154720,91,153,96,10
154721,91,153,98,5
154722,91,153,99,5
154723,91,153,100,5
154724,91,153,101,5
154725,91,153,102,5
154726,91,153,103,5
154727,91,153,107,13
154728,91,153,108,13
154729,91,153,110,15
154730,91,153,113,13
154731,91,153,114,13
154732,91,153,117,13
154733,91,153,123,5
154734,91,153,126,4
154735,91,153,127,5
154736,91,153,128,5
154737,91,153,129,5
154738,91,153,131,2
154739,91,154,71,5
154740,91,154,72,5
154741,91,154,74,4
154742,91,154,75,4
154743,91,154,77,7
154744,91,154,79,7
154745,91,154,80,7
154746,91,154,84,10
154747,91,154,86,10
154748,91,154,91,10
154749,91,154,93,10
154750,91,154,95,10
154751,91,154,96,10
154752,91,154,97,10
154753,91,154,98,5
154754,91,154,99,5
154755,91,154,100,5
154756,91,154,101,5
154757,91,154,102,5
154758,91,154,103,5
154759,91,154,105,10
154760,91,154,112,2
154761,91,154,117,2
154762,91,154,118,2
154763,91,154,120,15
154764,91,154,122,5
154765,91,154,123,5
154766,91,154,124,5
154767,91,154,126,5
154768,91,155,75,10
154769,91,155,76,7
154770,91,155,80,10
154771,91,155,81,10
154772,91,155,82,10
154773,91,155,83,10
154774,91,155,84,10
154775,91,155,85,10
154776,91,155,87,10
154777,91,155,88,10
154778,91,155,90,10
154779,91,155,92,10
154780,91,155,93,10
154781,91,155,97,10
154782,91,155,98,10
154783,91,155,99,5
154784,91,155,100,5
154785,91,155,102,5
154786,91,155,123,5
154787,91,155,124,5
154788,91,155,125,5
154789,91,155,126,5
154790,91,155,129,3
154791,91,155,130,13
154792,91,156,75,10
154793,91,156,77,7
154794,91,156,79,10
154795,91,156,80,10
154796,91,156,81,10
154797,91,156,82,10
154798,91,156,83,10
154799,91,156,84,10
154800,91,156,85,10
154801,91,156,86,10
154802,91,156,87,10
154803,91,156,88,10
154804,91,156,92,10
154805,91,156,93,10
154806,91,156,94,10
154807,91,156,98,10
154808,91,156,99,10
154809,91,156,101,5
154810,91,156,102,5
154811,91,156,105,5
154812,91,156,106,4
154813,91,156,122,13
154814,91,156,124,3
154815,91,157,73,10
154816,91,157,77,7
154817,91,157,78,7
154818,91,157,79,10
154819,91,157,80,10
154820,91,157,82,10
154821,91,157,83,10
154822,91,157,85,10
154823,91,157,87,10
154824,91,157,90,10
154825,91,157,91,10
154826,91,157,92,10
154827,91,157,93,10
154828,91,157,96,10
154829,91,157,97,9
154830,91,157,98,9
154831,91,157,101,10
154832,91,157,102,5
154833,91,157,104,5
154834,91,157,105,5
154835,91,157,108,15
154836,91,157,109,2
154837,91,157,122,2
154838,91,157,123,13
154839,91,157,130,2
154840,91,158,74,7
154841,91,158,76,7
154842,91,158,77,7
154843,91,158,78,7
154844,91,158,81,10
154845,91,158,86,10
154846,91,158,87,10
154847,91,158,89,10
154848,91,158,90,10
154849,91,158,91,10
154850,91,158,93,9
154851,91,158,94,9
154852,91,158,95,10
154853,91,158,96,9
154854,91,158,97,9
154855,91,158,98,9
154856,91,158,101,10
154857,91,158,103,10
154858,91,158,105,10
154859,91,158,107,10
154860,91,158,108,4
154861,91,158,109,15
154862,91,158,124,13
154863,91,158,125,15
154864,91,158,126,3
154865,91,158,127,3
154866,91,158,129,13
154867,91,159,73,7
154868,91,159,75,7
154869,91,159,76,7
154870,91,159,77,7
154871,91,159,80,10
154872,91,159,81,10
154873,91,159,85,10
154874,91,159,88,10
154875,91,159,89,10
154876,91,159,91,10
154877,91,159,93,9
154878,91,159,95,9
154879,91,159,103,10
154880,91,159,114,15
154881,91,159,116,15
154882,91,159,117,13
154883,91,159,118,2
154884,91,159,119,2
154885,91,159,120,2
154886,91,159,121,2
154887,91,160,70,7
154888,91,160,71,7
154889,91,160,72,7
154890,91,160,74,7
154891,91,160,77,7
154892,91,160,78,10
154893,91,160,81,10
154894,91,160,84,10
154895,91,160,86,10
154896,91,160,87,10
154897,91,160,89,10
154898,91,160,90,10
154899,91,160,93,9
154900,91,160,95,9
154901,91,160,96,9
154902,91,160,101,10
154903,91,160,102,9
154904,91,160,103,9
154905,91,160,104,9
154906,91,160,107,9
154907,91,160,108,9
154908,91,160,110,10
154909,91,160,114,4
154910,91,160,119,15
154911,91,160,120,13
154912,91,160,121,2
154913,91,160,122,2
154914,91,161,70,12
154915,91,161,71,12
154916,91,161,72,7
154917,91,161,73,7
154918,91,161,74,7
154919,91,161,75,7
154920,91,161,77,10
154921,91,161,83,10
154922,91,161,86,10
154923,91,161,89,4
154924,91,161,90,9
154925,91,161,91,9
154926,91,161,93,9
154927,91,161,94,9
154928,91,161,100,9
154929,91,161,105,9
154930,91,161,107,9
154931,91,161,109,5
154932,91,161,110,10
154933,91,161,111,5
154934,91,161,115,5
154935,91,161,118,5
154936,91,161,120,15
154937,91,161,121,15
154938,91,161,123,2
154939,91,161,124,2
154940,91,161,125,2
154941,91,161,126,2
154942,91,161,127,2
154943,91,162,71,12
154944,91,162,74,7
154945,91,162,75,7
154946,91,162,76,7
154947,91,162,77,10
154948,91,162,78,10
154949,91,162,80,10
154950,91,162,83,4
154951,91,162,84,10
154952,91,162,85,10
154953,91,162,86,10
154954,91,162,89,9
154955,91,162,91,9
154956,91,162,96,9
154957,91,162,97,4
154958,91,162,98,9
154959,91,162,99,9
154960,91,162,102,10
154961,91,162,103,9
154962,91,162,104,9
154963,91,162,106,9
154964,91,162,107,9
154965,91,162,111,5
154966,91,162,114,5
154967,91,162,116,5
154968,91,162,118,5
154969,91,162,119,5
154970,91,162,120,5
154971,91,162,124,2
154972,91,163,71,12
154973,91,163,72,12
154974,91,163,74,7
154975,91,163,75,7
154976,91,163,76,7
154977,91,163,80,10
154978,91,163,83,4
154979,91,163,84,4
154980,91,163,87,9
154981,91,163,88,9
154982,91,163,91,9
154983,91,163,95,9
154984,91,163,96,1
154985,91,163,103,9
154986,91,163,107,9
154987,91,163,109,5
154988,91,163,110,5
154989,91,163,114,5
154990,91,163,115,5
154991,91,163,116,5
154992,91,163,117,5
154993,91,163,118,5
154994,91,163,119,5
154995,91,163,124,15
154996,91,163,125,15
154997,91,164,73,12
154998,91,164,74,7
154999,91,164,76,7
155000,91,164,77,10
155001,91,164,78,10
155002,91,164,80,10
155003,91,164,83,10
155004,91,164,84,4
155005,91,164,87,1
155006,91,164,89,1
155007,91,164,90,1
155008,91,164,91,1
155009,91,164,96,1
155010,91,164,99,15
155011,91,164,100,15
155012,91,164,104,9
155013,91,164,105,9
155014,91,164,108,9
155015,91,164,110,5
155016,91,164,111,5
155017,91,164,112,5
155018,91,164,114,5
155019,91,164,117,5
155020,91,164,118,5
155021,91,164,121,5
155022,91,164,124,15
155023,91,164,125,15
155024,91,165,73,12
155025,91,165,74,7
155026,91,165,76,7
155027,91,165,77,10
155028,91,165,80,10
155029,91,165,84,9
155030,91,165,85,1
155031,91,165,86,1
155032,91,165,87,1
155033,91,165,88,1
155034,91,165,89,1
155035,91,165,91,1
155036,91,165,92,1
155037,91,165,93,1
155038,91,165,95,1
155039,91,165,96,1
155040,91,165,100,2
155041,91,165,102,2
155042,91,165,104,15
155043,91,165,106,9
155044,91,165,107,9
155045,91,165,108,9
155046,91,165,109,9
155047,91,165,110,5
155048,91,165,114,5
155049,91,165,115,5
155050,91,165,117,5
155051,91,165,119,5
155052,91,165,121,5
155053,91,165,122,3
155054,91,165,123,15
155055,91,165,125,15
155056,91,166,72,12
155057,91,166,74,7
155058,91,166,75,7
155059,91,166,76,10
155060,91,166,78,10
155061,91,166,79,10
155062,91,166,83,9
155063,91,166,84,9
155064,91,166,85,1
155065,91,166,88,1
155066,91,166,89,1
155067,91,166,94,1
155068,91,166,97,1
155069,91,166,98,1
155070,91,166,99,1
155071,91,166,101,1
155072,91,166,102,2
155073,91,166,104,2
155074,91,166,106,9
155075,91,166,108,9
155076,91,166,109,9
155077,91,166,110,5
155078,91,166,111,5
155079,91,166,112,5
155080,91,166,116,5
155081,91,166,118,5
155082,91,167,72,12
155083,91,167,75,7
155084,91,167,76,10
155085,91,167,77,10
155086,91,167,78,10
155087,91,167,79,10
155088,91,167,80,10
155089,91,167,82,9
155090,91,167,83,9
155091,91,167,84,1
155092,91,167,85,1
155093,91,167,88,1
155094,91,167,91,1
155095,91,167,94,1
155096,91,167,95,9
155097,91,167,96,9
155098,91,167,98,1
155099,91,167,99,1
155100,91,167,101,1
155101,91,167,102,1
155102,91,167,106,15
155103,91,167,107,3
155104,91,167,108,9
155105,91,167,109,9
155106,91,167,114,5
155107,91,167,115,5
155108,91,167,116,5
155109,91,167,118,3
155110,91,167,119,15
155111,91,167,121,15
155112,91,167,122,15
155113,91,167,123,15
155114,91,168,72,12
155115,91,168,73,7
155116,91,168,74,7
155117,91,168,75,7
155118,91,168,77,10
155119,91,168,78,10
155120,91,168,80,10
155121,91,168,82,9
155122,91,168,85,1
155123,91,168,86,1
155124,91,168,87,1
155125,91,168,88,1
155126,91,168,96,9
155127,91,168,97,9
155128,91,168,98,9
155129,91,168,102,1
155130,91,168,107,15
155131,91,168,108,3
155132,91,168,109,9
155133,91,168,111,5
155134,91,168,115,5
155135,91,168,117,15
155136,91,168,120,2
155137,91,169,71,12
155138,91,169,73,7
155139,91,169,75,7
155140,91,169,76,10
155141,91,169,77,10
155142,91,169,78,10
155143,91,169,79,10
155144,91,169,82,9
155145,91,169,84,1
155146,91,169,88,1
155147,91,169,90,1
155148,91,169,92,1
155149,91,169,96,9
155150,91,169,98,9
155151,91,169,99,1
155152,91,169,100,1
155153,91,169,102,2
155154,91,169,103,1
155155,91,169,111,5
155156,91,169,113,5
155157,91,169,115,5
155158,91,169,116,3
155159,91,169,118,2
155160,91,170,72,12
155161,91,170,76,10
155162,91,170,77,10
155163,91,170,79,10
155164,91,170,80,10
155165,91,170,81,10
155166,91,170,88,1
155167,91,170,89,1
155168,91,170,91,1
155169,91,170,92,1
155170,91,170,93,1
155171,91,170,94,1
155172,91,170,95,1
155173,91,170,96,1
155174,91,170,97,9
155175,91,170,98,9
155176,91,170,99,9
155177,91,170,109,3
155178,91,170,110,5
155179,91,170,112,9
155180,91,170,115,5
155181,91,170,117,2
155182,91,171,76,10
155183,91,171,84,1
155184,91,171,85,1
155185,91,171,88,1
155186,91,171,89,1
155187,91,171,90,1
155188,91,171,92,1
155189,91,171,94,1
155190,91,171,95,1
155191,91,171,96,1
155192,91,171,98,1
155193,91,171,101,1
155194,91,171,110,5
155195,91,171,111,5
155196,91,171,114,5
155197,91,171,118,2
155198,91,172,72,7
155199,91,172,74,7
155200,91,172,75,10
155201,91,172,76,10
155202,91,172,79,10
155203,91,172,81,9
155204,91,172,82,1
155205,91,172,83,1
155206,91,172,86,1
155207,91,172,87,1
155208,91,172,91,1
155209,91,172,92,1
155210,91,172,97,1
155211,91,172,98,1
155212,91,172,99,1
155213,91,172,100,1
155214,91,172,103,2
155215,91,172,111,5
155216,91,172,114,5
155217,91,172,116,15
155218,91,172,117,2
155219,91,173,71,7
155220,91,173,72,7
155221,91,173,73,7
155222,91,173,77,10
155223,91,173,79,10
155224,91,173,80,10
155225,91,173,81,9
155226,91,173,82,1
155227,91,173,83,1
155228,91,173,85,1
155229,91,173,86,1
155230,91,173,87,1
155231,91,173,88,1
155232,91,173,93,1
155233,91,173,95,1
155234,91,173,98,1
155235,91,173,99,1
155236,91,173,100,1
155237,91,173,110,3
155238,91,173,112,5
155239,91,173,113,5
155240,91,173,115,5
155241,91,173,117,2
155242,91,174,72,7
155243,91,174,74,10
155244,91,174,76,10
155245,91,174,78,10
155246,91,174,79,10
155247,91,174,81,9
155248,91,174,82,1
155249,91,174,83,1
155250,91,174,86,1
155251,91,174,87,1
155252,91,174,88,1
155253,91,174,90,1
155254,91,174,91,1
155255,91,174,93,1
155256,91,174,102,1
155257,91,174,103,2
155258,91,174,104,2
155259,91,174,110,3
155260,91,174,111,5
155261,91,174,116,15
155262,91,175,70,7
155263,91,175,71,7
155264,91,175,72,7
155265,91,175,73,10
155266,91,175,75,10
155267,91,175,77,10
155268,91,175,78,10
155269,91,175,82,4
155270,91,175,85,1
155271,91,175,87,1
155272,91,175,90,1
155273,91,175,93,1
155274,91,175,94,1
155275,91,175,96,1
155276,91,175,100,1
155277,91,175,103,2
155278,91,175,104,2
155279,91,175,111,3
155280,91,175,113,5
155281,91,175,115,5
155282,91,176,68,12
155283,91,176,69,7
155284,91,176,70,7
155285,91,176,72,7
155286,91,176,75,10
155287,91,176,77,10
155288,91,176,80,10
155289,91,176,82,4
155290,91,176,83,1
155291,91,176,84,1
155292,91,176,86,1
155293,91,176,88,1
155294,91,176,89,1
155295,91,176,90,1
155296,91,176,94,1
155297,91,176,96,1
155298,91,176,98,1
155299,91,176,100,1
155300,91,176,102,1
155301,91,176,103,2
155302,91,176,113,5
155303,91,177,69,7
155304,91,177,70,7
155305,91,177,73,10
155306,91,177,75,10
155307,91,177,76,10
155308,91,177,77,10
155309,91,177,80,4
155310,91,177,88,1
155311,91,177,91,1
155312,91,177,92,1
155313,91,177,95,1
155314,91,177,97,1
155315,91,177,98,1
155316,91,177,101,1
155317,91,177,103,1
155318,91,177,114,5
155319,91,177,115,5
155320,91,177,116,15
155321,91,177,117,15
155322,91,178,70,7
155323,91,178,72,10
155324,91,178,74,10
155325,91,178,75,10
155326,91,178,76,10
155327,91,178,79,10
155328,91,178,81,4
155329,91,178,83,4
155330,91,178,85,1
155331,91,178,86,1
155332,91,178,87,1
155333,91,178,88,1
155334,91,178,90,1
155335,91,178,97,1
155336,91,178,104,2
155337,91,178,112,5
155338,91,178,114,5
155339,91,178,116,15
155340,91,178,117,2
155341,91,179,67,12
155342,91,179,70,7
155343,91,179,71,10
155344,91,179,75,10
155345,91,179,77,10
155346,91,179,78,10
155347,91,179,79,10
155348,91,179,81,4
155349,91,179,87,1
155350,91,179,88,1
155351,91,179,89,1
155352,91,179,90,1
155353,91,179,92,1
155354,91,179,95,1
155355,91,179,98,1
155356,91,179,99,1
155357,91,179,100,1
155358,91,179,101,1
155359,91,179,103,1
155360,91,179,111,15
155361,91,179,113,5
155362,91,179,114,5
155363,91,179,115,3
155364,91,180,67,7
155365,91,180,68,7
155366,91,180,72,10
155367,91,180,73,10
155368,91,180,74,10
155369,91,180,78,10
155370,91,180,80,10
155371,91,180,82,4
155372,91,180,84,15
155373,91,180,88,1
155374,91,180,92,1
155375,91,180,95,1
155376,91,180,96,1
155377,91,180,99,1
155378,91,180,102,1
155379,91,180,113,5
155380,91,180,115,3
155381,91,180,116,15
155382,91,180,117,2
155383,91,181,71,10
155384,91,181,76,10
155385,91,181,77,10
155386,91,181,78,10
155387,91,181,80,10
155388,91,181,81,10
155389,91,181,83,4
155390,91,181,84,4
155391,91,181,85,15
155392,91,181,88,1
155393,91,181,89,1
155394,91,181,91,1
155395,91,181,92,1
155396,91,181,94,1
155397,91,181,95,1
155398,91,181,96,1
155399,91,181,97,15
155400,91,181,99,1
155401,91,181,101,1
155402,91,181,102,1
155403,91,181,103,1
155404,91,181,105,15
155405,91,181,106,2
155406,91,181,111,15
155407,91,181,113,5
155408,91,181,115,3
155409,91,181,116,15
155410,91,182,61,2
155411,91,182,62,2
155412,91,182,65,12
155413,91,182,66,7
155414,91,182,67,7
155415,91,182,68,7
155416,91,182,69,7
155417,91,182,71,10
155418,91,182,75,10
155419,91,182,77,10
155420,91,182,80,10
155421,91,182,82,4
155422,91,182,83,4
155423,91,182,84,4
155424,91,182,87,2
155425,91,182,90,1
155426,91,182,92,1
155427,91,182,101,1
155428,91,182,102,9
155429,91,182,104,1
155430,91,182,105,15
155431,91,182,107,15
155432,91,182,108,1
155433,91,182,112,15
155434,91,182,113,3
155435,91,182,114,5
155436,91,182,116,15
155437,91,182,117,2
155438,91,183,60,7
155439,91,183,62,12
155440,91,183,66,7
155441,91,183,67,7
155442,91,183,68,7
155443,91,183,69,7
155444,91,183,70,7
155445,91,183,72,10
155446,91,183,77,10
155447,91,183,79,10
155448,91,183,80,10
155449,91,183,82,4
155450,91,183,85,15
155451,91,183,86,15
155452,91,183,87,2
155453,91,183,89,2
155454,91,183,90,2
155455,91,183,94,1
155456,91,183,96,1
155457,91,183,99,1
155458,91,183,105,15
155459,91,183,108,15
155460,91,183,109,15
155461,91,183,110,15
155462,91,183,113,15
155463,91,183,115,15
155464,91,184,59,7
155465,91,184,68,7
155466,91,184,69,7
155467,91,184,71,7
155468,91,184,78,10
155469,91,184,79,10
155470,91,184,85,15
155471,91,184,89,2
155472,91,184,90,2
155473,91,184,93,1
155474,91,184,94,1
155475,91,184,97,1
155476,91,184,98,1
155477,91,184,99,1
155478,91,184,100,9
155479,91,184,101,9
155480,91,184,103,9
155481,91,184,106,15
155482,91,184,113,2
155483,91,185,58,12
155484,91,185,59,12
155485,91,185,61,12
155486,91,185,63,12
155487,91,185,64,12
155488,91,185,65,7
155489,91,185,68,7
155490,91,185,69,7
155491,91,185,70,7
155492,91,185,71,7
155493,91,185,72,10
155494,91,185,73,10
155495,91,185,74,10
155496,91,185,84,7
155497,91,185,85,7
155498,91,185,91,2
155499,91,185,93,1
155500,91,185,96,1
155501,91,185,101,9
155502,91,185,103,9
155503,91,185,105,1
155504,91,185,106,1
155505,91,185,109,15
155506,91,185,110,15
155507,91,186,59,12
155508,91,186,60,12
155509,91,186,61,12
155510,91,186,62,12
155511,91,186,66,7
155512,91,186,70,7
155513,91,186,71,7
155514,91,186,72,10
155515,91,186,73,10
155516,91,186,74,10
155517,91,186,75,10
155518,91,186,77,10
155519,91,186,78,10
155520,91,186,80,10
155521,91,186,81,10
155522,91,186,83,4
155523,91,186,86,15
155524,91,186,92,15
155525,91,186,93,1
155526,91,186,95,1
155527,91,186,96,1
155528,91,186,102,9
155529,91,186,104,9
155530,91,186,105,9
155531,91,186,106,9
155532,91,186,109,15
155533,91,187,60,12
155534,91,187,62,12
155535,91,187,63,12
155536,91,187,65,12
155537,91,187,67,7
155538,91,187,68,7
155539,91,187,70,7
155540,91,187,73,10
155541,91,187,75,10
155542,91,187,79,10
155543,91,187,81,10
155544,91,187,82,10
155545,91,187,83,7
155546,91,187,84,7
155547,91,187,93,15
155548,91,187,96,15
155549,91,187,102,1
155550,91,187,103,9
155551,91,187,104,9
155552,91,187,105,9
155553,91,187,109,15
155554,91,187,110,15
155555,91,187,111,15
155556,91,188,68,7
155557,91,188,70,10
155558,91,188,71,10
155559,91,188,72,10
155560,91,188,76,10
155561,91,188,82,10
155562,91,188,86,7
155563,91,188,87,15
155564,91,188,88,2
155565,91,188,97,15
155566,91,188,98,15
155567,91,188,103,1
155568,91,188,104,1
155569,91,188,110,3
155570,91,188,111,3
155571,91,188,112,5
155572,91,189,66,12
155573,91,189,68,7
155574,91,189,69,7
155575,91,189,71,10
155576,91,189,74,10
155577,91,189,75,10
155578,91,189,77,10
155579,91,189,79,10
155580,91,189,80,10
155581,91,189,81,10
155582,91,189,88,15
155583,91,189,95,15
155584,91,189,97,15
155585,91,189,98,15
155586,91,189,100,15
155587,91,189,103,1
155588,91,189,106,9
155589,91,189,107,9
155590,91,189,108,9
155591,91,189,111,3
155592,91,190,65,12
155593,91,190,71,10
155594,91,190,74,10
155595,91,190,75,10
155596,91,190,77,10
155597,91,190,79,10
155598,91,190,80,10
155599,91,190,82,10
155600,91,190,83,10
155601,91,190,85,7
155602,91,190,86,7
155603,91,190,87,7
155604,91,190,97,15
155605,91,190,98,15
155606,91,190,102,15
155607,91,190,103,15
155608,91,190,104,9
155609,91,190,108,9
155610,91,190,109,15
155611,91,191,66,12
155612,91,191,68,7
155613,91,191,69,7
155614,91,191,71,10
155615,91,191,72,10
155616,91,191,75,10
155617,91,191,76,10
155618,91,191,77,10
155619,91,191,81,10
155620,91,191,82,10
155621,91,191,87,7
155622,91,191,88,7
155623,91,191,89,7
155624,91,191,91,15
155625,91,191,99,15
155626,91,191,101,15
155627,91,191,102,15
155628,91,191,107,9
155629,91,191,108,1
155630,91,192,67,7
155631,91,192,68,7
155632,91,192,69,7
155633,91,192,71,10
155634,91,192,72,10
155635,91,192,74,10
155636,91,192,75,10
155637,91,192,76,10
155638,91,192,81,10
155639,91,192,82,10
155640,91,192,84,10
155641,91,192,89,7
155642,91,192,90,7
155643,91,192,91,7
155644,91,192,92,15
155645,91,192,102,3
155646,91,192,106,15
155647,91,193,67,7
155648,91,193,69,7
155649,91,193,70,7
155650,91,193,71,10
155651,91,193,74,10
155652,91,193,75,10
155653,91,193,79,10
155654,91,193,81,10
155655,91,193,82,10
155656,91,193,84,10
155657,91,193,85,10
155658,91,193,86,10
155659,91,193,88,10
155660,91,193,89,10
155661,91,193,90,10
155662,91,193,91,4
155663,91,193,93,15
155664,91,193,94,15
155665,91,193,102,3
155666,91,193,103,3
155667,91,193,105,3
155668,91,193,108,15
155669,91,194,69,7
155670,91,194,70,7
155671,91,194,73,10
155672,91,194,79,10
155673,91,194,80,10
155674,91,194,81,10
155675,91,194,85,10
155676,91,194,89,10
155677,91,194,90,10
155678,91,194,92,4
155679,91,194,93,4
155680,91,194,94,15
155681,91,194,96,15
155682,91,194,105,15
155683,91,195,67,12
155684,91,195,68,12
155685,91,195,69,7
155686,91,195,70,7
155687,91,195,72,7
155688,91,195,73,7
155689,91,195,75,10
155690,91,195,76,10
