label,MRI,,,UPENNModuleClustering
8905,72,128,53,4
8906,72,128,54,4
8907,72,128,56,4
8908,72,128,61,4
8909,72,128,62,4
8910,72,128,65,11
8911,72,128,67,5
8912,72,128,68,14
8913,72,128,70,10
8914,72,128,72,10
8915,72,128,77,3
8916,72,128,78,16
8917,72,128,79,16
8918,72,128,80,16
8919,72,128,84,3
8920,72,128,88,10
8921,72,128,89,10
8922,72,129,42,12
8923,72,129,43,12
8924,72,129,45,1
8925,72,129,47,1
8926,72,129,48,1
8927,72,129,49,14
8928,72,129,52,4
8929,72,129,53,4
8930,72,129,55,4
8931,72,129,58,4
8932,72,129,60,4
8933,72,129,66,5
8934,72,129,67,5
8935,72,129,71,10
8936,72,129,72,10
8937,72,129,73,10
8938,72,129,75,13
8939,72,129,78,16
8940,72,129,80,16
8941,72,129,81,16
8942,72,129,83,16
8943,72,129,88,10
8944,72,129,89,10
8945,72,130,44,1
8946,72,130,47,1
8947,72,130,48,1
8948,72,130,49,14
8949,72,130,52,11
8950,72,130,56,4
8951,72,130,58,4
8952,72,130,62,4
8953,72,130,66,5
8954,72,130,70,10
8955,72,130,73,10
8956,72,130,75,13
8957,72,130,78,16
8958,72,130,80,16
8959,72,130,83,16
8960,72,130,85,16
8961,72,130,87,10
8962,72,131,47,1
8963,72,131,52,5
8964,72,131,55,4
8965,72,131,58,4
8966,72,131,59,4
8967,72,131,62,4
8968,72,131,66,5
8969,72,131,71,10
8970,72,131,80,16
8971,72,131,81,16
8972,72,131,87,10
8973,72,132,46,1
8974,72,132,48,1
8975,72,132,49,1
8976,72,132,55,4
8977,72,132,62,4
8978,72,132,63,4
8979,72,132,64,11
8980,72,132,69,10
8981,72,132,74,10
8982,72,132,78,13
8983,72,132,82,16
8984,72,132,84,16
8985,72,132,88,10
8986,72,133,47,1
8987,72,133,50,1
8988,72,133,51,14
8989,72,133,53,5
8990,72,133,54,11
8991,72,133,58,4
8992,72,133,67,10
8993,72,133,68,10
8994,72,133,69,10
8995,72,133,71,10
8996,72,133,72,10
8997,72,133,75,13
8998,72,133,81,16
8999,72,133,84,16
9000,72,133,88,10
9001,72,134,49,1
9002,72,134,50,1
9003,72,134,51,1
9004,72,134,52,14
9005,72,134,54,11
9006,72,134,55,11
9007,72,134,62,11
9008,72,134,65,5
9009,72,134,69,10
9010,72,134,72,10
9011,72,134,73,10
9012,72,134,74,10
9013,72,134,75,10
9014,72,134,77,13
9015,72,134,78,13
9016,72,134,84,16
9017,72,134,87,13
9018,72,135,49,1
9019,72,135,51,1
9020,72,135,53,14
9021,72,135,60,11
9022,72,135,65,14
9023,72,135,73,10
9024,72,135,75,10
9025,72,135,82,16
9026,72,135,85,16
9027,72,136,49,1
9028,72,136,53,1
9029,72,136,54,14
9030,72,136,58,11
9031,72,136,59,11
9032,72,136,60,11
9033,72,136,62,11
9034,72,136,64,14
9035,72,136,70,10
9036,72,136,80,13
9037,72,136,81,16
9038,72,136,84,16
9039,72,136,85,16
9040,72,136,86,16
9041,72,136,87,13
9042,72,136,89,10
9043,72,136,90,10
9044,72,136,91,10
9045,72,137,47,12
9046,72,137,48,1
9047,72,137,51,10
9048,72,137,60,11
9049,72,137,63,14
9050,72,137,64,14
9051,72,137,65,10
9052,72,137,71,10
9053,72,137,73,10
9054,72,137,75,10
9055,72,137,78,13
9056,72,137,80,13
9057,72,137,81,13
9058,72,137,82,16
9059,72,137,84,16
9060,72,137,85,16
9061,72,137,88,13
9062,72,137,90,10
9063,72,138,52,10
9064,72,138,55,1
9065,72,138,57,14
9066,72,138,58,14
9067,72,138,63,14
9068,72,138,64,10
9069,72,138,66,10
9070,72,138,68,13
9071,72,138,70,10
9072,72,138,76,10
9073,72,138,77,10
9074,72,138,78,10
9075,72,138,86,16
9076,72,138,90,10
9077,72,139,51,10
9078,72,139,52,10
9079,72,139,54,10
9080,72,139,67,13
9081,72,139,69,13
9082,72,139,72,10
9083,72,139,74,10
9084,72,139,79,10
9085,72,139,85,16
9086,72,139,87,16
9087,72,139,90,10
9088,72,140,48,10
9089,72,140,49,10
9090,72,140,54,10
9091,72,140,56,10
9092,72,140,57,10
9093,72,140,58,10
9094,72,140,60,10
9095,72,140,65,13
9096,72,140,66,13
9097,72,140,70,13
9098,72,140,71,10
9099,72,140,73,10
9100,72,140,85,16
9101,72,140,86,16
9102,72,141,55,10
9103,72,141,57,10
9104,72,141,64,13
9105,72,141,66,13
9106,72,141,67,13
9107,72,141,68,13
9108,72,141,71,13
9109,72,141,74,10
9110,72,141,75,10
9111,72,141,81,10
9112,72,141,83,13
9113,72,141,84,16
9114,72,141,86,16
9115,72,141,89,13
9116,72,141,90,10
9117,72,142,56,10
9118,72,142,59,10
9119,72,142,60,10
9120,72,142,70,13
9121,72,142,84,16
9122,72,142,85,16
9123,72,142,87,16
9124,72,142,88,13
9125,72,142,91,10
9126,72,143,66,13
9127,72,143,70,13
9128,72,143,71,13
9129,72,143,74,10
9130,72,143,82,13
9131,72,143,83,13
9132,72,144,58,10
9133,72,144,59,10
9134,72,144,60,13
9135,72,144,62,13
9136,72,144,64,13
9137,72,144,65,13
9138,72,144,70,13
9139,72,144,82,13
9140,72,144,85,16
9141,72,144,86,16
9142,72,144,88,13
9143,72,144,89,7
9144,72,145,57,10
9145,72,145,59,13
9146,72,145,60,13
9147,72,145,66,13
9148,72,145,67,13
9149,72,145,70,13
9150,72,145,74,10
9151,72,145,75,10
9152,72,145,88,13
9153,72,145,90,10
9154,72,146,62,13
9155,72,146,63,13
9156,72,146,65,13
9157,72,146,72,13
9158,72,146,73,13
9159,72,146,82,13
9160,72,146,87,16
9161,72,147,56,10
9162,72,147,57,10
9163,72,147,59,13
9164,72,147,60,13
9165,72,147,61,13
9166,72,147,66,13
9167,72,147,72,13
9168,72,147,73,13
9169,72,147,81,10
9170,72,147,82,13
9171,72,147,84,16
9172,72,147,86,16
9173,72,148,50,10
9174,72,148,61,13
9175,72,148,62,13
9176,72,148,63,13
9177,72,148,65,13
9178,72,148,66,13
9179,72,148,67,13
9180,72,148,68,13
9181,72,148,81,10
9182,72,148,83,13
9183,72,148,85,16
9184,72,149,49,10
9185,72,149,62,13
9186,72,149,68,13
9187,72,149,71,13
9188,72,149,73,13
9189,72,149,74,10
9190,72,149,75,10
9191,72,149,84,13
9192,72,149,89,13
9193,72,149,92,10
9194,72,150,47,10
9195,72,150,51,10
9196,72,150,61,13
9197,72,150,65,13
9198,72,150,74,10
9199,72,150,86,13
9200,72,150,90,13
9201,72,151,46,10
9202,72,151,47,10
9203,72,151,48,10
9204,72,151,50,10
9205,72,151,54,10
9206,72,151,55,10
9207,72,151,56,10
9208,72,151,63,13
9209,72,151,73,13
9210,72,151,83,10
9211,72,151,89,16
9212,72,152,47,10
9213,72,152,53,10
9214,72,152,58,13
9215,72,152,61,13
9216,72,152,65,13
9217,72,152,66,13
9218,72,152,73,7
9219,72,152,74,10
9220,72,152,75,10
9221,72,152,83,10
9222,72,152,84,10
9223,72,152,86,13
9224,72,152,88,16
9225,72,152,89,16
9226,72,152,93,7
9227,72,152,94,7
9228,72,153,52,10
9229,72,153,58,10
9230,72,153,60,13
9231,72,153,72,13
9232,72,153,91,13
9233,72,153,94,7
9234,72,153,96,10
9235,72,154,46,10
9236,72,154,47,10
9237,72,154,58,10
9238,72,154,60,13
9239,72,154,61,13
9240,72,154,62,13
9241,72,154,63,13
9242,72,154,64,13
9243,72,154,69,13
9244,72,154,70,13
9245,72,154,71,13
9246,72,154,73,13
9247,72,154,74,10
9248,72,154,93,7
9249,72,154,94,7
9250,72,154,95,7
9251,72,155,48,10
9252,72,155,57,10
9253,72,155,59,10
9254,72,155,62,13
9255,72,155,68,13
9256,72,155,73,13
9257,72,155,92,7
9258,72,155,93,7
9259,72,155,96,10
9260,72,155,97,10
9261,72,156,62,13
9262,72,156,67,13
9263,72,156,70,13
9264,72,156,71,13
9265,72,156,73,13
9266,72,156,74,13
9267,72,156,87,10
9268,72,156,90,13
9269,72,156,95,10
9270,72,156,96,10
9271,72,157,62,13
9272,72,157,65,13
9273,72,157,66,13
9274,72,157,67,13
9275,72,157,69,13
9276,72,157,73,13
9277,72,157,74,13
9278,72,157,88,7
9279,72,157,89,7
9280,72,157,91,7
9281,72,157,93,7
9282,72,157,95,10
9283,72,157,96,10
9284,72,158,60,10
9285,72,158,63,13
9286,72,158,71,13
9287,72,158,73,13
9288,72,158,87,10
9289,72,158,89,7
9290,72,158,90,7
9291,72,158,91,7
9292,72,158,95,10
9293,72,159,60,10
9294,72,159,64,13
9295,72,159,66,13
9296,72,159,69,13
9297,72,159,72,13
9298,72,159,73,13
9299,72,159,79,10
9300,72,159,94,7
9301,72,160,61,10
9302,72,160,69,13
9303,72,160,70,13
9304,72,160,71,13
9305,72,160,77,7
9306,72,160,78,10
9307,72,160,87,10
9308,72,161,65,13
9309,72,161,67,13
9310,72,161,71,7
9311,72,161,73,7
9312,72,161,74,7
9313,72,161,90,10
9314,72,161,92,10
9315,72,162,63,10
9316,72,162,71,7
9317,72,162,89,10
9318,72,162,90,10
9319,72,163,66,7
9320,72,163,89,10
9321,72,163,94,10
9322,72,164,67,10
9323,73,87,67,12
9324,73,87,75,12
9325,73,88,66,12
9326,73,88,68,12
9327,73,88,71,12
9328,73,88,75,12
9329,73,89,66,12
9330,73,89,67,12
9331,73,89,70,1
9332,73,89,74,12
9333,73,89,77,12
9334,73,90,75,12
9335,73,91,73,1
9336,73,92,48,12
9337,73,92,49,12
9338,73,92,50,12
9339,73,92,64,12
9340,73,92,71,3
9341,73,92,74,1
9342,73,92,76,12
9343,73,92,77,12
9344,73,93,47,12
9345,73,93,48,12
9346,73,93,63,12
9347,73,93,64,12
9348,73,93,68,1
9349,73,93,70,3
9350,73,93,71,3
9351,73,94,48,12
9352,73,94,50,1
9353,73,94,51,1
9354,73,94,66,1
9355,73,94,68,3
9356,73,94,69,3
9357,73,94,70,3
9358,73,94,71,3
9359,73,94,74,3
9360,73,94,76,1
9361,73,95,46,12
9362,73,95,49,1
9363,73,95,56,12
9364,73,95,65,12
9365,73,95,66,1
9366,73,95,70,3
9367,73,95,72,3
9368,73,96,45,12
9369,73,96,49,1
9370,73,96,51,1
9371,73,96,64,12
9372,73,96,65,1
9373,73,96,67,3
9374,73,96,72,3
9375,73,96,73,3
9376,73,96,78,12
9377,73,97,47,12
9378,73,97,53,1
9379,73,97,58,1
9380,73,97,59,1
9381,73,97,61,1
9382,73,97,64,1
9383,73,97,65,1
9384,73,97,66,1
9385,73,97,68,3
9386,73,97,71,3
9387,73,97,73,3
9388,73,97,74,3
9389,73,97,79,12
9390,73,97,80,12
9391,73,97,81,12
9392,73,97,82,12
9393,73,98,42,12
9394,73,98,47,12
9395,73,98,52,1
9396,73,98,53,1
9397,73,98,55,3
9398,73,98,57,3
9399,73,98,60,1
9400,73,98,65,1
9401,73,98,68,3
9402,73,98,71,3
9403,73,98,72,3
9404,73,98,73,3
9405,73,98,77,1
9406,73,98,79,12
9407,73,98,82,12
9408,73,98,83,12
9409,73,99,44,1
9410,73,99,50,1
9411,73,99,51,1
9412,73,99,60,1
9413,73,99,62,1
9414,73,99,65,1
9415,73,99,67,3
9416,73,99,72,3
9417,73,99,73,3
9418,73,99,74,3
9419,73,99,75,3
9420,73,99,76,3
9421,73,99,79,12
9422,73,99,81,12
9423,73,100,43,1
9424,73,100,44,1
9425,73,100,45,12
9426,73,100,46,12
9427,73,100,47,12
9428,73,100,48,1
9429,73,100,54,3
9430,73,100,55,3
9431,73,100,57,3
9432,73,100,58,3
9433,73,100,59,1
9434,73,100,62,1
9435,73,100,68,3
9436,73,100,70,3
9437,73,100,71,3
9438,73,100,72,3
9439,73,100,73,3
9440,73,100,82,12
9441,73,101,40,12
9442,73,101,42,12
9443,73,101,45,12
9444,73,101,48,1
9445,73,101,53,3
9446,73,101,54,3
9447,73,101,58,3
9448,73,101,61,1
9449,73,101,62,1
9450,73,101,67,3
9451,73,101,69,3
9452,73,101,70,3
9453,73,101,71,3
9454,73,101,73,3
9455,73,101,78,3
9456,73,101,82,12
9457,73,101,83,12
9458,73,102,37,12
9459,73,102,41,12
9460,73,102,42,1
9461,73,102,44,1
9462,73,102,46,12
9463,73,102,47,1
9464,73,102,49,1
9465,73,102,57,3
9466,73,102,59,3
9467,73,102,73,3
9468,73,102,74,3
9469,73,102,75,3
9470,73,102,80,1
9471,73,102,82,12
9472,73,102,83,12
9473,73,103,36,12
9474,73,103,41,1
9475,73,103,46,12
9476,73,103,52,1
9477,73,103,62,3
9478,73,103,65,3
9479,73,103,70,3
9480,73,103,73,3
9481,73,103,79,3
9482,73,103,83,12
9483,73,104,36,12
9484,73,104,37,12
9485,73,104,39,1
9486,73,104,40,1
9487,73,104,48,1
9488,73,104,52,1
9489,73,104,53,1
9490,73,104,54,3
9491,73,104,55,3
9492,73,104,58,3
9493,73,104,60,3
9494,73,104,61,3
9495,73,104,62,3
9496,73,104,64,3
9497,73,104,65,3
9498,73,104,68,3
9499,73,104,72,3
9500,73,104,73,3
9501,73,104,76,3
9502,73,104,78,3
9503,73,105,36,12
9504,73,105,38,12
9505,73,105,40,12
9506,73,105,45,1
9507,73,105,48,1
9508,73,105,52,1
9509,73,105,53,1
9510,73,105,54,1
9511,73,105,55,3
9512,73,105,56,3
9513,73,105,60,3
9514,73,105,63,3
9515,73,105,65,3
9516,73,105,66,3
9517,73,105,69,3
9518,73,105,70,3
9519,73,105,79,3
9520,73,105,80,3
9521,73,105,83,12
9522,73,106,35,12
9523,73,106,39,12
9524,73,106,41,12
9525,73,106,42,12
9526,73,106,43,1
9527,73,106,44,12
9528,73,106,45,1
9529,73,106,46,1
9530,73,106,50,1
9531,73,106,55,1
9532,73,106,60,3
9533,73,106,63,3
9534,73,106,64,3
9535,73,106,65,3
9536,73,106,66,3
9537,73,106,68,3
9538,73,106,70,3
9539,73,106,71,3
9540,73,106,73,3
9541,73,106,75,3
9542,73,106,78,3
9543,73,106,79,3
9544,73,107,41,12
9545,73,107,42,12
9546,73,107,43,12
9547,73,107,45,12
9548,73,107,46,1
9549,73,107,47,1
9550,73,107,49,1
9551,73,107,50,1
9552,73,107,52,1
9553,73,107,53,1
9554,73,107,54,1
9555,73,107,56,1
9556,73,107,57,1
9557,73,107,62,3
9558,73,107,64,3
9559,73,107,65,3
9560,73,107,66,3
9561,73,107,70,3
9562,73,107,79,3
9563,73,107,81,12
9564,73,107,83,12
9565,73,108,42,12
9566,73,108,43,12
9567,73,108,44,12
9568,73,108,45,12
9569,73,108,48,1
9570,73,108,51,14
9571,73,108,55,1
9572,73,108,59,1
9573,73,108,61,3
9574,73,108,69,3
9575,73,108,71,3
9576,73,108,72,3
9577,73,108,73,3
9578,73,108,77,3
9579,73,108,80,3
9580,73,109,50,14
9581,73,109,58,1
9582,73,109,59,1
9583,73,109,62,3
9584,73,109,68,3
9585,73,109,69,3
9586,73,109,72,3
9587,73,109,75,3
9588,73,110,42,12
9589,73,110,44,12
9590,73,110,48,14
9591,73,110,50,14
9592,73,110,51,11
9593,73,110,55,14
9594,73,110,59,1
9595,73,110,60,1
9596,73,110,66,3
9597,73,110,73,3
9598,73,110,74,3
9599,73,110,79,3
9600,73,110,87,12
9601,73,111,42,12
9602,73,111,45,14
9603,73,111,51,1
9604,73,111,53,1
9605,73,111,54,11
9606,73,111,57,5
9607,73,111,62,1
9608,73,111,66,3
9609,73,111,67,3
9610,73,111,68,3
9611,73,111,72,3
9612,73,111,73,3
9613,73,111,76,3
9614,73,111,77,3
9615,73,111,79,3
9616,73,111,80,3
9617,73,111,81,1
9618,73,111,82,10
9619,73,111,88,12
9620,73,112,45,14
9621,73,112,47,14
9622,73,112,50,4
9623,73,112,60,5
9624,73,112,63,1
9625,73,112,67,3
9626,73,112,68,3
9627,73,112,82,10
9628,73,113,39,12
9629,73,113,40,12
9630,73,113,43,12
9631,73,113,44,14
9632,73,113,50,4
9633,73,113,53,4
9634,73,113,55,11
9635,73,113,56,11
9636,73,113,59,11
9637,73,113,62,5
9638,73,113,63,14
9639,73,113,67,3
9640,73,113,69,3
9641,73,113,71,3
9642,73,113,72,3
9643,73,113,75,3
9644,73,113,77,3
9645,73,113,81,2
9646,73,113,82,10
9647,73,113,83,10
9648,73,113,85,10
9649,73,114,42,1
9650,73,114,45,14
9651,73,114,52,4
9652,73,114,57,4
9653,73,114,59,4
9654,73,114,61,11
9655,73,114,63,5
9656,73,114,64,14
9657,73,114,70,3
9658,73,114,71,3
9659,73,114,72,3
9660,73,114,76,3
9661,73,114,79,3
9662,73,114,81,2
9663,73,114,82,10
9664,73,114,86,3
9665,73,115,41,1
9666,73,115,42,1
9667,73,115,44,14
9668,73,115,49,4
9669,73,115,51,4
9670,73,115,55,4
9671,73,115,57,4
9672,73,115,61,11
9673,73,115,63,5
9674,73,115,67,3
9675,73,115,68,3
9676,73,115,70,3
9677,73,115,72,3
9678,73,115,76,3
9679,73,115,78,3
9680,73,115,80,3
9681,73,115,85,3
9682,73,116,41,1
9683,73,116,42,1
9684,73,116,43,1
9685,73,116,45,14
9686,73,116,49,4
9687,73,116,53,4
9688,73,116,59,4
9689,73,116,66,14
9690,73,116,78,3
9691,73,116,80,3
9692,73,116,88,3
9693,73,116,91,12
9694,73,117,46,5
9695,73,117,47,11
9696,73,117,51,11
9697,73,117,57,4
9698,73,117,59,4
9699,73,117,60,4
9700,73,117,64,5
9701,73,117,66,5
9702,73,117,67,14
9703,73,117,70,3
9704,73,117,71,3
9705,73,117,78,3
9706,73,117,85,3
9707,73,117,87,3
9708,73,117,88,3
9709,73,118,41,1
9710,73,118,43,1
9711,73,118,47,11
9712,73,118,50,11
9713,73,118,51,4
9714,73,118,53,4
9715,73,118,61,4
9716,73,118,62,11
9717,73,118,65,11
9718,73,118,68,14
9719,73,118,70,3
9720,73,118,71,3
9721,73,118,73,3
9722,73,118,75,3
9723,73,118,76,3
9724,73,118,81,3
9725,73,118,85,3
9726,73,118,87,3
9727,73,118,92,10
9728,73,118,93,10
9729,73,119,41,1
9730,73,119,46,5
9731,73,119,47,11
9732,73,119,48,11
9733,73,119,50,11
9734,73,119,54,4
9735,73,119,58,4
9736,73,119,63,4
9737,73,119,64,11
9738,73,119,71,13
9739,73,119,73,3
9740,73,119,76,3
9741,73,119,77,3
9742,73,119,81,3
9743,73,119,83,3
9744,73,119,85,3
9745,73,119,88,3
9746,73,120,41,1
9747,73,120,42,1
9748,73,120,43,1
9749,73,120,45,11
9750,73,120,48,11
9751,73,120,51,4
9752,73,120,55,4
9753,73,120,56,4
9754,73,120,59,4
9755,73,120,60,4
9756,73,120,73,3
9757,73,120,76,3
9758,73,120,80,3
9759,73,120,83,3
9760,73,120,88,3
9761,73,120,89,2
9762,73,121,41,1
9763,73,121,44,1
9764,73,121,54,4
9765,73,121,59,4
9766,73,121,61,4
9767,73,121,62,4
9768,73,121,65,11
9769,73,121,69,14
9770,73,121,71,1
9771,73,121,79,3
9772,73,121,82,3
9773,73,121,83,3
9774,73,121,86,3
9775,73,121,87,3
9776,73,121,88,3
9777,73,122,41,1
9778,73,122,45,1
9779,73,122,50,4
9780,73,122,52,4
9781,73,122,55,4
9782,73,122,61,4
9783,73,122,67,5
9784,73,122,77,3
9785,73,122,78,3
9786,73,122,80,3
9787,73,122,84,3
9788,73,122,89,3
9789,73,123,42,14
9790,73,123,45,1
9791,73,123,49,4
9792,73,123,50,4
9793,73,123,65,8
9794,73,123,68,5
9795,73,123,69,14
9796,73,123,72,13
9797,73,123,73,3
9798,73,123,75,3
9799,73,123,78,16
9800,73,123,81,3
9801,73,123,87,3
9802,73,124,46,11
9803,73,124,47,11
9804,73,124,54,4
9805,73,124,63,4
9806,73,124,67,11
9807,73,124,68,5
9808,73,124,72,10
9809,73,124,73,13
9810,73,124,76,3
9811,73,124,77,3
9812,73,124,79,16
9813,73,124,83,3
9814,73,124,84,3
9815,73,124,88,3
9816,73,124,91,10
9817,73,125,41,12
9818,73,125,44,1
9819,73,125,46,1
9820,73,125,52,4
9821,73,125,54,4
9822,73,125,61,4
9823,73,125,63,4
9824,73,125,64,4
9825,73,125,68,5
9826,73,125,72,10
9827,73,125,81,16
9828,73,125,86,3
9829,73,125,94,10
9830,73,126,42,1
9831,73,126,45,1
9832,73,126,47,11
9833,73,126,48,11
9834,73,126,51,4
9835,73,126,52,4
9836,73,126,55,4
9837,73,126,56,4
9838,73,126,57,4
9839,73,126,59,4
9840,73,126,61,4
9841,73,126,63,4
9842,73,126,65,8
9843,73,126,68,5
9844,73,126,70,10
9845,73,126,71,10
9846,73,126,74,13
9847,73,126,75,3
9848,73,126,82,16
9849,73,126,86,3
9850,73,126,88,3
9851,73,126,90,10
9852,73,126,91,10
9853,73,126,94,10
9854,73,127,42,1
9855,73,127,50,4
9856,73,127,56,4
9857,73,127,57,4
9858,73,127,58,4
9859,73,127,59,4
9860,73,127,60,4
9861,73,127,61,4
9862,73,127,62,4
9863,73,127,67,11
9864,73,127,72,10
9865,73,127,78,16
9866,73,127,82,16
9867,73,127,83,16
9868,73,127,84,3
9869,73,127,88,13
9870,73,127,91,10
9871,73,127,92,10
9872,73,128,43,1
9873,73,128,48,11
9874,73,128,53,4
9875,73,128,57,4
9876,73,128,61,4
9877,73,128,68,5
9878,73,128,70,10
9879,73,128,77,16
9880,73,128,81,16
9881,73,128,86,3
9882,73,128,89,10
9883,73,128,90,10
9884,73,128,91,10
9885,73,129,46,1
9886,73,129,47,1
9887,73,129,58,4
9888,73,129,59,4
9889,73,129,60,4
9890,73,129,61,4
9891,73,129,62,4
9892,73,129,68,5
9893,73,129,70,10
9894,73,129,73,10
9895,73,129,74,13
9896,73,129,82,16
9897,73,129,83,16
9898,73,129,85,16
9899,73,129,86,3
9900,73,129,88,10
9901,73,130,43,12
9902,73,130,44,1
9903,73,130,47,1
9904,73,130,51,11
9905,73,130,52,11
9906,73,130,53,4
9907,73,130,54,4
9908,73,130,56,4
9909,73,130,57,4
9910,73,130,59,4
9911,73,130,60,4
9912,73,130,61,4
9913,73,130,65,8
9914,73,130,68,5
9915,73,130,74,13
9916,73,130,75,13
9917,73,130,79,16
9918,73,130,80,16
9919,73,130,84,16
9920,73,130,85,16
9921,73,130,86,13
9922,73,130,87,13
9923,73,130,88,10
9924,73,131,49,11
9925,73,131,52,11
9926,73,131,67,5
9927,73,131,80,16
9928,73,131,81,16
9929,73,131,87,7
9930,73,132,45,1
9931,73,132,47,1
9932,73,132,48,1
9933,73,132,49,11
9934,73,132,53,11
9935,73,132,55,4
9936,73,132,66,5
9937,73,132,70,10
9938,73,132,71,10
9939,73,132,72,7
9940,73,132,74,13
9941,73,132,76,13
9942,73,132,77,13
9943,73,132,81,16
9944,73,132,82,16
9945,73,132,85,16
9946,73,132,86,13
9947,73,133,46,1
9948,73,133,47,1
9949,73,133,55,4
9950,73,133,56,4
9951,73,133,57,4
9952,73,133,58,4
9953,73,133,60,4
9954,73,133,64,11
9955,73,133,69,7
9956,73,133,72,7
9957,73,133,77,13
9958,73,133,78,16
9959,73,133,82,16
9960,73,133,86,13
9961,73,133,88,10
9962,73,134,50,13
9963,73,134,51,11
9964,73,134,53,11
9965,73,134,57,4
9966,73,134,60,4
9967,73,134,62,11
9968,73,134,67,7
9969,73,134,69,10
9970,73,134,70,10
9971,73,134,76,13
9972,73,134,77,13
9973,73,134,79,16
9974,73,134,83,16
9975,73,134,86,13
9976,73,134,88,10
9977,73,135,50,1
9978,73,135,53,11
9979,73,135,56,11
9980,73,135,62,11
9981,73,135,65,5
9982,73,135,74,13
9983,73,135,75,13
9984,73,135,76,13
9985,73,135,82,16
9986,73,135,83,16
9987,73,136,48,1
9988,73,136,53,11
9989,73,136,55,11
9990,73,136,62,11
9991,73,136,63,11
9992,73,136,67,10
9993,73,136,68,10
9994,73,136,72,10
9995,73,136,73,10
9996,73,136,79,13
9997,73,136,81,16
9998,73,136,84,16
9999,73,136,85,16
10000,73,136,86,16
10001,73,137,52,1
10002,73,137,61,11
10003,73,137,62,11
10004,73,137,65,14
10005,73,137,69,10
10006,73,137,74,7
10007,73,137,79,13
10008,73,137,82,16
10009,73,137,83,16
10010,73,137,85,16
10011,73,137,86,16
10012,73,138,47,1
10013,73,138,48,1
10014,73,138,59,11
10015,73,138,63,5
10016,73,138,66,13
10017,73,138,71,10
10018,73,138,76,7
10019,73,138,80,13
10020,73,138,81,16
10021,73,139,56,14
10022,73,139,58,11
10023,73,139,60,11
10024,73,139,62,14
10025,73,139,64,10
10026,73,139,65,10
10027,73,139,68,13
10028,73,139,69,13
10029,73,139,70,13
10030,73,139,73,10
10031,73,139,74,10
10032,73,139,77,10
10033,73,139,78,10
10034,73,139,80,13
10035,73,139,85,16
10036,73,139,87,16
10037,73,139,88,13
10038,73,139,90,10
10039,73,140,49,1
10040,73,140,53,10
10041,73,140,55,10
10042,73,140,57,1
10043,73,140,63,10
10044,73,140,65,10
10045,73,140,68,13
10046,73,140,69,13
10047,73,140,70,13
10048,73,140,71,13
10049,73,140,72,10
10050,73,140,75,10
10051,73,140,78,10
10052,73,140,79,10
10053,73,140,88,13
10054,73,140,90,10
10055,73,140,91,10
10056,73,141,59,13
10057,73,141,61,13
10058,73,141,69,13
10059,73,141,70,13
10060,73,141,74,10
10061,73,141,76,10
10062,73,141,78,10
10063,73,141,82,13
10064,73,141,84,16
10065,73,141,87,16
10066,73,141,88,16
10067,73,142,56,10
10068,73,142,57,10
10069,73,142,61,10
10070,73,142,63,10
10071,73,142,64,13
10072,73,142,68,13
10073,73,142,73,10
10074,73,142,75,10
10075,73,142,76,10
10076,73,142,82,13
10077,73,142,83,13
10078,73,142,84,16
10079,73,142,89,13
10080,73,143,57,10
10081,73,143,63,13
10082,73,143,65,13
10083,73,143,66,13
10084,73,143,70,13
10085,73,143,71,13
10086,73,143,74,10
10087,73,143,80,10
10088,73,143,85,16
10089,73,143,87,16
10090,73,144,64,13
10091,73,144,73,13
10092,73,144,81,10
10093,73,144,90,10
10094,73,145,57,10
10095,73,145,60,13
10096,73,145,62,13
10097,73,145,74,10
10098,73,145,84,16
10099,73,145,85,16
10100,73,146,57,10
10101,73,146,58,10
10102,73,146,63,13
10103,73,146,68,13
10104,73,146,70,13
10105,73,146,73,13
10106,73,146,85,16
10107,73,146,87,16
10108,73,147,58,13
10109,73,147,59,13
10110,73,147,63,13
10111,73,147,66,13
10112,73,147,69,13
10113,73,147,73,13
10114,73,147,81,10
10115,73,147,86,16
10116,73,148,53,10
10117,73,148,59,13
10118,73,148,61,13
10119,73,148,64,13
10120,73,148,68,13
10121,73,148,72,13
10122,73,148,81,10
10123,73,148,82,13
10124,73,148,86,16
10125,73,148,88,16
10126,73,148,89,7
10127,73,149,49,10
10128,73,149,52,10
10129,73,149,53,10
10130,73,149,56,13
10131,73,149,74,7
10132,73,149,83,13
10133,73,149,89,13
10134,73,149,90,7
10135,73,150,49,10
10136,73,150,50,10
10137,73,150,54,10
10138,73,150,56,13
10139,73,150,59,13
10140,73,150,60,13
10141,73,150,61,13
10142,73,150,63,13
10143,73,150,67,13
10144,73,150,69,13
10145,73,150,71,13
10146,73,150,72,13
10147,73,150,81,10
10148,73,150,85,16
10149,73,150,88,16
10150,73,150,93,10
10151,73,151,46,10
10152,73,151,50,10
10153,73,151,51,10
10154,73,151,54,10
10155,73,151,57,13
10156,73,151,62,13
10157,73,151,65,13
10158,73,151,67,13
10159,73,151,71,13
10160,73,151,72,13
10161,73,151,73,13
10162,73,151,75,10
10163,73,151,82,10
10164,73,151,86,13
10165,73,151,87,16
10166,73,151,90,16
10167,73,151,92,7
10168,73,152,50,13
10169,73,152,59,13
10170,73,152,69,13
10171,73,152,72,13
10172,73,152,83,10
10173,73,152,90,16
10174,73,152,94,7
10175,73,153,48,10
