label,anatoma,,
52382,5429.789686,4147.758259,1200
52383,5433.350036,3669.88671,1200
52384,5438.468327,3117.577224,1200
52385,5437.969726,4275.668874,1200
52386,5446.98948,3862.75526,1200
52387,5443.954507,2823.128896,1200
52388,5440.657895,3452.157895,1200
52389,5443.666031,3893.545802,1200
52390,5475.78867,4381.53867,1200
52391,5454.391753,4233.960637,1200
52392,5447.785714,3753.733766,1200
52393,5453.219814,4028.563467,1200
52394,5453.944444,3738.504762,1200
52395,5453.0,3608.5,1200
52396,5459.706612,3896.409091,1200
52397,5459.0,3237.019324,1200
52398,5470.525878,3809.695933,1200
52399,5471.985178,4132.958498,1200
52400,5471.762774,3343.142336,1200
52401,5466.961446,4286.289157,1200
52402,5480.473901,3927.35989,1200
52403,5481.974038,3881.573859,1200
52404,5488.487079,2789.36805,1200
52405,5483.383152,4287.668478,1200
52406,5479.189286,4235.589286,1200
52407,5486.806287,3017.975361,1200
52408,5495.744928,2959.336957,1200
52409,5501.816115,4328.916461,1200
52410,5501.244019,4173.865072,1200
52411,5504.620327,3665.140771,1200
52412,5499.424686,3514.050209,1200
52413,5515.411206,3744.494247,1200
52414,5511.406452,2711.795699,1200
52415,5518.307962,3255.888889,1200
52416,5521.546853,4221.148951,1200
52417,5523.956772,3634.12488,1200
52418,5526.264757,2848.55816,1200
52419,5526.351781,3150.297074,1200
52420,5520.476852,3366.650463,1200
52421,5534.062722,2721.792899,1200
52422,5537.302187,3083.209742,1200
52423,5542.30533,4003.849142,1200
52424,5537.785714,3349.082857,1200
52425,5559.124882,4385.851466,1200
52426,5542.036765,4229.702206,1200
52427,5550.97996,4157.640281,1200
52428,5553.754433,3391.114362,1200
52429,5558.473384,3273.365653,1200
52430,5561.522003,2858.931715,1200
52431,5564.40597,2804.660697,1200
52432,5570.877133,3987.24744,1200
52433,5564.617042,4235.784525,1200
52434,5566.590102,3700.107868,1200
52435,5577.636986,4298.313546,1200
52436,5573.054734,4125.538462,1200
52437,5568.041139,3131.974684,1200
52438,5581.95245,3623.291787,1200
52439,5582.225314,3724.126571,1200
52440,5575.027919,3908.451777,1200
52441,5597.772956,3804.659119,1200
52442,5599.280715,4345.844479,1200
52443,5601.110889,4240.974026,1200
52444,5597.071074,3878.066116,1200
52445,5614.343035,4074.345634,1200
52446,5615.266939,3670.714369,1200
52447,5609.721754,3589.379427,1200
52448,5606.843829,4381.193955,1200
52449,5617.358507,2963.432292,1200
52450,5621.199156,3743.232935,1200
52451,5623.446985,3488.933472,1200
52452,5623.989624,4014.169261,1200
52453,5622.5796,3527.122974,1200
52454,5627.621582,3893.026608,1200
52455,5627.3,4147.280769,1200
52456,5635.488665,4385.598657,1200
52457,5631.58392,2936.313568,1200
52458,5638.002483,4259.870033,1200
52459,5638.403905,3232.271326,1200
52460,5641.351876,3117.714101,1200
52461,5644.239948,3144.626459,1200
52462,5653.054984,3816.718354,1200
52463,5649.55304,3376.175291,1200
52464,5652.581395,4018.218023,1200
52465,5655.928488,4169.400938,1200
52466,5659.2552,3436.388,1200
52467,5651.330827,3641.87218,1200
52468,5652.739865,4147.709459,1200
52469,5664.863042,4210.180317,1200
52470,5658.282609,3653.89441,1200
52471,5660.60472,3733.39528,1200
52472,5671.530669,4126.640248,1200
52473,5672.461593,3621.561166,1200
52474,5673.124796,3893.534258,1200
52475,5677.567593,2931.947222,1200
52476,5680.478697,2965.175439,1200
52477,5676.450207,3332.570539,1200
52478,5681.026791,3392.327103,1200
52479,5676.044386,3454.130548,1200
52480,5682.640867,4255.519092,1200
52481,5692.634018,3534.919062,1200
52482,5701.077476,3129.811843,1200
52483,5689.361905,3439.866667,1200
52484,5688.756173,3463.925926,1200
52485,5699.040758,3310.07109,1200
52486,5695.126027,3500.227397,1200
52487,5699.333649,3281.369668,1200
52488,5702.119553,3762.020112,1200
52489,5699.055147,4383.158088,1200
52490,5710.858896,4041.742331,1200
52491,5711.587435,4229.670157,1200
52492,5718.912221,3985.95476,1200
52493,5720.84324,3260.695624,1200
52494,5710.0,3853.0,1200
52495,5708.961538,3480.754808,1200
52496,5714.748837,4383.209302,1200
52497,5723.245856,3470.338398,1200
52498,5728.107784,3809.00941,1200
52499,5724.328618,4090.412405,1200
52500,5738.447017,4318.356634,1200
52501,5734.261321,3385.971789,1200
52502,5733.403455,3701.242443,1200
52503,5737.014467,3206.092827,1200
52504,5733.377049,3623.456967,1200
52505,5737.642633,3008.404389,1200
52506,5732.460905,3608.740741,1200
52507,5730.5,4212.877483,1200
52508,5735.386555,4195.282913,1200
52509,5736.399366,3743.217116,1200
52510,5747.47929,3148.900888,1200
52511,5745.246,2966.287,1200
52512,5740.948905,3364.514599,1200
52513,5738.977477,4287.932432,1200
52514,5749.797882,3929.679612,1200
52515,5751.240406,4212.82167,1200
52516,5753.330337,3546.355056,1200
52517,5757.754956,3779.214116,1200
52518,5759.400434,3666.076756,1200
52519,5763.269085,3717.789116,1200
52520,5766.830126,3853.435954,1200
52521,5768.848601,4114.393766,1200
52522,5764.084585,4253.435573,1200
52523,5767.886146,3807.158439,1200
52524,5769.490888,4357.372437,1200
52525,5757.60472,3584.60472,1200
52526,5765.312158,4030.841183,1200
52527,5764.470085,3116.784188,1200
52528,5775.311703,4219.538818,1200
52529,5777.282447,3359.385661,1200
52530,5765.045181,3280.126506,1200
52531,5765.446352,3644.549356,1200
52532,5768.205212,4325.628664,1200
52533,5779.487302,3697.674603,1200
52534,5788.858559,3279.071171,1200
52535,5793.027165,3631.447085,1200
52536,5790.134851,4056.897548,1200
52537,5785.193833,3256.854626,1200
52538,5789.633028,3681.119266,1200
52539,5798.490779,3470.538934,1200
52540,5802.007625,3950.750545,1200
52541,5817.469388,3975.714989,1200
52542,5807.50116,3450.436195,1200
52543,5818.769731,4134.431755,1200
52544,5823.179364,4272.681774,1200
52545,5834.30773,4044.729197,1200
52546,5834.209821,3124.732701,1200
52547,5829.341002,3799.919474,1200
52548,5834.243415,3460.885559,1200
52549,5837.44472,3383.486957,1200
52550,5834.72449,3626.966837,1200
52551,5839.09311,3824.620112,1200
52552,5846.904192,3988.866553,1200
52553,5838.5,3169.0,1200
52554,5840.392045,3355.698864,1200
52555,5852.231722,3706.864932,1200
52556,5855.612732,4152.632184,1200
52557,5864.853728,3369.706501,1200
52558,5860.561798,3436.293071,1200
52559,5860.920962,4114.412371,1200
52560,5866.622016,3553.371353,1200
52561,5872.010109,3683.251166,1200
52562,5867.526555,3105.455235,1200
52563,5867.476959,3643.456221,1200
52564,5888.709588,4128.085284,1200
52565,5875.199669,3965.372825,1200
52566,5878.209821,3428.066964,1200
52567,5878.305825,3130.064725,1200
52568,5879.285714,4009.745683,1200
52569,5885.943939,3794.24697,1200
52570,5890.071062,4163.134418,1200
52571,5884.409774,3172.037594,1200
52572,5888.977401,3776.751412,1200
52573,5895.276963,3907.955134,1200
52574,5889.5,4198.31016,1200
52575,5896.422034,3187.433898,1200
52576,5893.639257,3519.360743,1200
52577,5905.56592,4067.716418,1200
52578,5915.689767,3573.344884,1200
52579,5908.474403,3260.348123,1200
52580,5928.253804,3438.448133,1200
52581,5924.096774,4053.685206,1200
52582,5925.838605,3721.546634,1200
52583,5926.321263,3839.112349,1200
52584,5924.401392,3268.025522,1200
52585,5927.214912,3394.699248,1200
52586,5920.501119,3815.501119,1200
52587,5937.921098,3304.410806,1200
52588,5934.037559,3460.553991,1200
52589,5945.774926,3614.974827,1200
52590,5949.497781,3694.863905,1200
52591,5954.482006,3787.302655,1200
52592,5947.123746,4044.493311,1200
52593,5946.798146,3753.911432,1200
52594,5954.05547,3390.382126,1200
52595,5961.131327,3322.060192,1200
52596,5968.480843,3737.574713,1200
52597,5967.010475,3955.11523,1200
60001,6.805104,208.617169,1300
60002,17.960599,259.864838,1300
60003,8.497959,458.463265,1300
60004,8.111554,481.374502,1300
60005,16.643275,577.171784,1300
60006,20.013158,10.338816,1300
60007,17.843049,89.646637,1300
60008,23.472763,314.95201,1300
60009,28.657867,360.446146,1300
60010,24.630406,211.669725,1300
60011,32.634818,175.765992,1300
60012,49.485714,347.993651,1300
60013,57.796277,409.783868,1300
60014,62.180961,766.953688,1300
60015,68.34555,435.815881,1300
60016,70.578285,256.506688,1300
60017,70.013023,510.93146,1300
60018,69.660455,74.94824,1300
60019,68.146341,876.849224,1300
60020,70.298361,91.888525,1300
60021,75.707476,377.100758,1300
60022,76.417582,465.76024,1300
60023,83.799312,814.155963,1300
60024,81.429253,201.308426,1300
60025,94.114286,350.554113,1300
60026,94.836082,491.805155,1300
60027,106.063256,524.470698,1300
60028,103.173064,898.345478,1300
60029,111.364258,639.524414,1300
60030,103.588103,325.316498,1300
60031,106.825536,844.720273,1300
60032,111.055249,14.81989,1300
60033,117.610156,221.925471,1300
60034,115.418351,980.496112,1300
60035,118.094972,51.192737,1300
60036,124.087312,563.581173,1300
60037,133.402576,538.793881,1300
60038,139.347826,360.456039,1300
60039,137.2827,589.075949,1300
60040,140.6074,1051.853032,1300
60041,144.629459,640.329114,1300
60042,148.574344,692.116618,1300
60043,157.093993,430.621908,1300
60044,152.477419,960.616774,1300
60045,158.152597,666.832792,1300
60046,162.465596,609.165138,1300
60047,177.719094,738.144337,1300
60048,178.419087,833.260581,1300
60049,171.66805,708.228216,1300
60050,184.173876,804.286684,1300
60051,181.895988,604.903418,1300
60052,182.78566,958.982642,1300
60053,188.344171,865.407613,1300
60054,188.256818,989.614773,1300
60055,180.491049,253.974425,1300
60056,183.966245,514.232068,1300
60057,188.309836,537.098361,1300
60058,194.034965,283.155012,1300
60059,189.676923,782.869231,1300
60060,208.278359,1166.353982,1300
60061,210.631714,937.895993,1300
60062,207.901099,840.747253,1300
60063,230.517385,144.567455,1300
60064,217.154206,847.247664,1300
60065,226.092616,865.455569,1300
60066,231.171107,889.770492,1300
60067,232.867174,381.898477,1300
60068,245.002747,729.445055,1300
60069,242.513032,1063.723365,1300
60070,246.010383,923.665335,1300
60071,237.568376,326.239316,1300
60072,240.212329,338.143836,1300
60073,254.158758,846.638481,1300
60074,256.96897,964.292666,1300
60075,253.578685,624.48008,1300
60076,252.0,522.5,1300
60077,255.205776,1105.18231,1300
60078,267.851885,650.896768,1300
60079,263.385512,1235.34388,1300
60080,277.046317,1000.367502,1300
60081,281.652672,1163.107824,1300
60082,279.556373,707.316176,1300
60083,282.592357,834.495223,1300
60084,296.343028,451.261745,1300
60085,293.681769,671.9137,1300
60086,292.0,1280.610698,1300
60087,300.380998,1054.119002,1300
60088,307.931129,947.873278,1300
60089,314.520227,1095.449838,1300
60090,316.119512,419.102439,1300
60091,314.961027,981.039858,1300
60092,322.609079,1490.614754,1300
60093,321.791449,390.595412,1300
60094,324.958857,1063.898286,1300
60095,316.072581,1118.270161,1300
60096,325.864396,1242.189589,1300
60097,330.317801,878.159366,1300
60098,328.064437,1296.486949,1300
60099,320.887789,365.894389,1300
60100,333.658239,806.088056,1300
60101,337.402734,1332.617245,1300
60102,337.659341,1142.968603,1300
60103,339.241379,901.39272,1300
60104,335.050251,919.957286,1300
60105,346.101568,667.205862,1300
60106,343.981273,1053.245318,1300
60107,347.437374,1396.77495,1300
60108,342.747525,1222.935644,1300
60109,351.822372,498.505224,1300
60110,352.721266,1523.339256,1300
60111,357.697591,227.192685,1300
60112,365.776778,1256.024302,1300
60113,355.808436,1173.862917,1300
60114,352.800712,630.747331,1300
60115,368.910992,606.415771,1300
60116,365.255835,951.003591,1300
60117,366.085809,641.409241,1300
60118,372.493878,37.030204,1300
60119,369.944397,985.723695,1300
60120,370.603239,1067.223684,1300
60121,375.016598,485.261411,1300
60122,380.686644,1186.726027,1300
60123,389.412616,1212.935884,1300
60124,394.286123,1359.391989,1300
60125,395.772507,1457.035818,1300
60126,398.096244,680.400626,1300
60127,397.397183,1415.188732,1300
60128,417.482659,1238.020954,1300
60129,409.134078,1528.726257,1300
60130,414.400972,1437.663426,1300
60131,416.5,429.5,1300
60132,425.598772,1471.532242,1300
60133,431.774834,1071.618102,1300
60134,439.005693,1365.655598,1300
60135,450.612592,1401.106158,1300
60136,435.883126,1613.440467,1300
60137,445.387177,61.925062,1300
60138,444.707173,378.156962,1300
60139,463.309714,1111.37981,1300
60140,449.519403,1651.797761,1300
60141,441.591667,1039.3375,1300
60142,452.066434,1688.339161,1300
60143,448.940318,1563.302387,1300
60144,452.264659,1591.33122,1300
60145,460.649248,1256.199525,1300
60146,464.203422,238.164449,1300
60147,459.355392,1041.176471,1300
60148,463.864641,205.880295,1300
60149,453.977273,1741.05,1300
60150,471.121057,1438.184143,1300
60151,467.350565,1759.486268,1300
60152,482.501508,1740.778894,1300
60153,473.151976,1090.167173,1300
60154,479.123391,372.178653,1300
60155,477.383874,1812.151621,1300
60156,472.207951,1706.721713,1300
60157,472.456897,1777.508621,1300
60158,476.297945,1789.667808,1300
60159,481.724936,1717.637532,1300
60160,489.795535,1459.529965,1300
60161,489.00571,1349.830121,1300
60162,484.449176,1066.681319,1300
60163,488.659207,1311.034588,1300
60164,498.913406,66.699009,1300
60165,498.488667,1158.470667,1300
60166,498.535371,291.284716,1300
60167,497.741158,1845.883441,1300
60168,492.419231,1478.838462,1300
60169,501.641618,637.373796,1300
60170,513.192531,1528.57566,1300
60171,509.203008,1329.319549,1300
60172,523.7359,1863.077887,1300
60173,516.353312,1237.720294,1300
60174,521.088353,1611.144578,1300
60175,522.179916,1453.224148,1300
60176,530.161346,1668.949094,1300
60177,533.31102,1786.564367,1300
60178,538.032044,1567.727624,1300
60179,533.113667,76.600812,1300
60180,538.935897,146.027778,1300
60181,556.601942,1505.374369,1300
60182,533.162367,1991.569044,1300
60183,549.551677,663.250513,1300
60184,551.976789,716.918762,1300
60185,548.905707,1811.603805,1300
60186,549.789017,102.014451,1300
60187,551.065975,1164.929312,1300
60188,544.714286,208.371429,1300
60189,554.303867,1592.889503,1300
60190,554.5132,584.650475,1300
60191,557.388224,1997.060718,1300
60192,568.828947,1424.582237,1300
60193,565.107604,48.370158,1300
60194,561.120438,202.189781,1300
60195,567.776686,249.436804,1300
60196,559.1,455.1,1300
60197,559.390244,68.109756,1300
60198,577.978748,1615.677197,1300
60199,556.110638,1878.289362,1300
60200,566.110063,1884.18239,1300
60201,569.375,81.087209,1300
60202,565.1,304.9,1300
60203,571.741742,113.912913,1300
60204,582.665169,68.808989,1300
60205,578.029691,1734.881235,1300
60206,577.756144,193.018904,1300
60207,589.154545,1766.25,1300
60208,588.581277,2010.77939,1300
60209,588.21791,50.534328,1300
60210,581.0,359.5,1300
60211,591.875407,489.17101,1300
60212,600.294627,1922.207972,1300
60213,606.869065,2062.357794,1300
60214,598.5,323.0,1300
60215,615.448276,201.233103,1300
60216,614.011167,535.198213,1300
60217,611.481293,1463.584467,1300
60218,621.369257,239.428815,1300
60219,613.293556,874.113763,1300
60220,609.176344,1353.64086,1300
60221,622.306639,440.808746,1300
60222,618.402062,400.11059,1300
60223,615.331492,1367.480663,1300
60224,620.993585,1689.517241,1300
60225,616.528992,827.039251,1300
60226,631.42199,498.624693,1300
60227,624.262951,1579.161695,1300
60228,623.662248,1812.204666,1300
60229,626.886394,143.309775,1300
60230,623.453061,1992.692517,1300
60231,627.540873,92.693915,1300
60232,629.864058,276.173077,1300
60233,626.566005,2180.097498,1300
60234,630.443681,1715.54533,1300
60235,630.531532,349.220721,1300
60236,637.230769,1329.939685,1300
60237,639.57481,1393.578191,1300
60238,650.588102,184.585836,1300
60239,633.118644,325.718644,1300
60240,632.82,975.076,1300
60241,653.916542,1740.318841,1300
60242,643.020202,540.001684,1300
60243,639.657627,374.325424,1300
60244,639.776699,957.967638,1300
60245,641.566434,116.377622,1300
60246,644.172458,656.541828,1300
60247,652.607379,55.703879,1300
60248,656.29544,624.33774,1300
60249,649.753012,969.518072,1300
60250,659.852941,558.553571,1300
60251,658.44335,1775.8711,1300
60252,659.001376,1375.224209,1300
60253,658.894223,2024.255492,1300
60254,654.658416,381.155941,1300
60255,658.027523,316.238532,1300
60256,650.866953,419.562232,1300
60257,665.779586,458.544379,1300
60258,664.28367,1429.026094,1300
60259,658.988489,1988.270504,1300
60260,670.429843,143.86037,1300
60261,667.217822,824.481023,1300
60262,661.538776,1963.760544,1300
60263,659.486567,339.755224,1300
60264,667.087276,1594.28956,1300
60265,671.926768,379.858586,1300
60266,674.186501,433.047957,1300
60267,674.041783,884.901578,1300
60268,678.098826,1804.710372,1300
60269,675.666667,961.583333,1300
60270,676.72,52.153846,1300
60271,675.279012,1940.7,1300
60272,671.937063,396.398601,1300
60273,676.023622,107.692913,1300
60274,687.491119,207.870337,1300
60275,687.766827,406.552885,1300
60276,685.034934,947.366812,1300
60277,694.544007,1450.455056,1300
60278,689.452077,2314.123802,1300
60279,689.697786,289.249278,1300
60280,695.01487,546.02974,1300
60281,692.522892,2113.986345,1300
60282,682.730769,1969.201923,1300
60283,690.135286,633.7894,1300
60284,698.502058,174.880658,1300
60285,691.635514,1964.116822,1300
60286,694.752179,1835.125778,1300
60287,686.545852,259.248908,1300
60288,701.743722,245.01551,1300
60289,702.282359,348.820459,1300
60290,702.501156,780.451445,1300
60291,692.85214,110.505837,1300
60292,703.794971,1941.836557,1300
60293,703.401899,1559.315401,1300
60294,707.338086,314.102851,1300
60295,712.72093,143.042878,1300
60296,708.258824,1817.087395,1300
60297,713.432675,2298.972172,1300
60298,717.867424,2380.843615,1300
60299,707.369369,614.887387,1300
60300,711.878916,1499.079594,1300
60301,723.373302,465.571429,1300
60302,716.805182,503.867562,1300
60303,721.539016,633.792317,1300
60304,710.658065,99.022581,1300
60305,723.781742,220.697796,1300
60306,725.68822,1708.047375,1300
60307,713.0,673.0,1300
60308,717.372596,1631.459135,1300
60309,714.632576,2102.852273,1300
60310,730.081992,383.842912,1300
60311,729.474716,58.198142,1300
60312,730.655015,866.797872,1300
60313,729.617993,2131.4,1300
60314,729.567343,87.711255,1300
60315,728.727878,2220.306375,1300
60316,730.714144,306.089021,1300
60317,726.313653,771.612546,1300
60318,731.906323,1933.270882,1300
60319,745.387889,262.193945,1300
60320,727.526525,1660.411141,1300
60321,722.501916,753.478927,1300
60322,731.885954,1761.355342,1300
60323,730.626492,2010.365155,1300
60324,724.247396,1529.302083,1300
60325,721.86194,1835.205224,1300
60326,739.508772,196.290936,1300
60327,734.22896,527.226485,1300
60328,734.109091,2037.059893,1300
60329,740.089055,2437.097893,1300
60330,733.276423,1831.197832,1300
60331,740.975098,556.613368,1300
60332,739.125219,1096.622592,1300
60333,746.421162,1524.561203,1300
60334,746.947447,166.336336,1300
60335,750.252,621.824,1300
60336,746.584637,686.547653,1300
60337,746.54081,901.374917,1300
60338,752.100325,2350.026573,1300
60339,741.437722,745.220641,1300
60340,748.940125,1964.984808,1300
60341,737.88255,585.466443,1300
60342,738.04065,765.906504,1300
60343,740.801205,2157.951807,1300
60344,748.18568,2240.404126,1300
60345,753.256483,1621.913191,1300
60346,742.701863,784.795031,1300
60347,756.958685,2268.734401,1300
60348,746.275168,662.211409,1300
60349,755.657708,838.579447,1300
60350,762.887443,315.629798,1300
60351,756.171935,495.972244,1300
60352,755.384829,1893.256244,1300
60353,756.6375,1838.578125,1300
60354,754.485411,75.350133,1300
60355,753.514563,1861.533981,1300
60356,758.785714,89.766484,1300
60357,754.846154,1874.653846,1300
60358,762.873265,454.440333,1300
60359,773.372425,2388.388273,1300
60360,768.090304,147.93346,1300
60361,757.286325,576.696581,1300
60362,769.067968,112.556528,1300
60363,768.907928,2021.098465,1300
60364,759.217949,56.076923,1300
60365,772.482616,1923.087748,1300
60366,780.253465,1998.021122,1300
60367,775.164567,239.677165,1300
60368,778.601942,534.214887,1300
60369,780.576419,665.084716,1300
60370,777.694896,411.24652,1300
60371,774.002799,1263.708022,1300
60372,777.620755,58.801887,1300
60373,785.126945,296.4095,1300
60374,775.233038,1021.749263,1300
60375,780.570649,2315.366283,1300
60376,788.661281,698.708021,1300
60377,778.854595,1236.55144,1300
60378,785.508696,2042.748696,1300
60379,786.989418,1653.910053,1300
60380,788.878788,265.738928,1300
60381,788.792023,507.851852,1300
60382,783.879834,791.468232,1300
60383,779.091463,559.301829,1300
60384,789.831599,206.003784,1300
60385,789.56015,578.260652,1300
60386,795.101868,482.124788,1300
60387,791.991549,2202.847887,1300
60388,800.403581,438.343664,1300
60389,806.104418,72.957831,1300
60390,801.586839,983.739484,1300
60391,801.590599,635.742507,1300
60392,793.905028,350.217877,1300
60393,810.665382,234.299152,1300
60394,806.841484,116.365093,1300
60395,803.885831,2063.858308,1300
60396,811.348664,2358.430081,1300
60397,824.065904,735.276688,1300
60398,812.869134,890.84534,1300
60399,812.224589,762.793804,1300
60400,817.288596,2092.481579,1300
60401,811.385135,812.453547,1300
60402,803.210909,935.705455,1300
60403,818.996368,600.119249,1300
60404,814.126464,2020.339578,1300
60405,812.746352,1014.748597,1300
60406,807.22807,1908.157895,1300
60407,812.146974,341.619597,1300
60408,817.676642,382.25187,1300
60409,809.360382,1925.214797,1300
60410,820.900948,532.461538,1300
60411,823.50454,2171.955253,1300
60412,822.659055,152.911024,1300
60413,831.491577,786.460949,1300
60414,818.930622,175.717703,1300
60415,816.134483,190.493103,1300
60416,815.205128,950.94302,1300
60417,831.512735,1128.727021,1300
60418,827.258514,92.100619,1300
60419,832.52162,700.679478,1300
60420,825.722222,1047.966049,1300
60421,831.113193,1808.15967,1300
60422,836.123826,2135.585397,1300
60423,823.582051,934.494872,1300
60424,836.444553,2343.821394,1300
60425,847.53825,867.95465,1300
60426,828.144241,1503.224973,1300
60427,844.639032,1015.384446,1300
60428,840.398968,359.489676,1300
60429,836.296296,644.426638,1300
60430,837.762567,1528.268449,1300
60431,832.778779,2552.616617,1300
60432,841.029668,453.98822,1300
60433,826.565217,846.365217,1300
60434,833.209302,948.027907,1300
60435,841.524021,407.482631,1300
60436,832.696049,327.440729,1300
60437,834.006472,214.2589,1300
60438,839.440228,1365.637571,1300
60439,835.718121,560.64094,1300
60440,847.787815,827.841036,1300
60441,848.046832,975.350551,1300
60442,851.388994,671.567362,1300
60443,852.951462,914.271313,1300
60444,854.866322,595.449778,1300
60445,849.807818,207.345277,1300
60446,848.124,226.1,1300
60447,856.782347,2571.052156,1300
60448,851.471483,331.505703,1300
60449,856.085143,1758.43788,1300
60450,851.458333,2016.344444,1300
60451,862.064546,2536.553789,1300
60452,860.359924,1714.494777,1300
60453,866.383278,796.818709,1300
60454,861.120504,2031.634892,1300
60455,858.044944,1081.044944,1300
60456,868.461642,2607.937416,1300
60457,866.362989,1069.124555,1300
60458,878.998317,2669.251823,1300
60459,879.004884,640.346154,1300
60460,881.413965,697.394015,1300
60461,876.496198,206.998099,1300
60462,887.696798,1030.354855,1300
60463,886.497285,418.831652,1300
60464,884.710106,97.464539,1300
60465,882.164993,1951.868006,1300
60466,893.689283,827.86276,1300
60467,890.568008,906.737548,1300
60468,892.185489,969.502396,1300
60469,889.16,2191.181695,1300
60470,886.93,2274.211818,1300
60471,889.613234,877.053122,1300
60472,890.986942,2586.844396,1300
60473,887.663265,2234.218112,1300
60474,903.450617,1851.881033,1300
60475,898.000929,936.538533,1300
60476,910.262589,2439.206266,1300
60477,898.227074,793.956332,1300
60478,896.280075,2400.973684,1300
60479,894.836327,2338.217565,1300
60480,895.949206,1080.657143,1300
60481,894.769759,1094.762887,1300
60482,927.024928,853.649855,1300
60483,907.041404,2621.843384,1300
60484,900.260062,727.795666,1300
60485,910.272251,264.057592,1300
60486,903.512931,760.487069,1300
60487,916.26711,173.943916,1300
60488,925.740426,777.836596,1300
60489,920.928223,1007.617422,1300
60490,924.461538,890.896072,1300
60491,920.920388,1174.203883,1300
60492,929.473913,942.263975,1300
60493,927.127049,1043.043716,1300
60494,933.76582,1214.883906,1300
60495,920.480952,1414.707937,1300
60496,942.476698,811.913893,1300
60497,929.00123,1787.709102,1300
60498,924.761905,1066.284178,1300
60499,934.055882,2391.258088,1300
60500,926.200274,2731.331962,1300
60501,933.12816,1117.967742,1300
60502,929.663415,1155.409756,1300
60503,923.859848,2710.833333,1300
60504,932.095559,2361.963661,1300
60505,944.413343,167.274415,1300
60506,946.580343,984.925117,1300
60507,944.20817,2475.739984,1300
60508,947.497114,2579.949326,1300
60509,955.509934,1069.512877,1300
60510,952.479967,899.853923,1300
60511,951.166031,1004.051527,1300
60512,954.448177,1311.539671,1300
60513,958.307759,960.463793,1300
60514,955.796154,1034.015385,1300
60515,952.6,1811.274138,1300
60516,961.459603,135.274834,1300
60517,964.063439,1110.222871,1300
60518,948.270936,721.152709,1300
60519,961.894077,1645.949826,1300
60520,952.249231,1483.390769,1300
60521,959.58427,713.935393,1300
60522,964.167155,2411.665689,1300
60523,970.264302,2788.508009,1300
60524,958.084034,838.357143,1300
60525,963.542493,2132.628895,1300
60526,971.031208,2286.035957,1300
60527,969.827044,2075.329403,1300
60528,973.562254,915.322412,1300
60529,964.472,1477.704,1300
60530,978.011503,1144.832822,1300
60531,972.916286,1223.896499,1300
60532,976.096573,2005.852336,1300
60533,980.400425,1251.077959,1300
60534,967.076655,1180.045296,1300
60535,975.886111,162.033333,1300
60536,970.314961,845.625984,1300
60537,982.379822,1039.132542,1300
60538,987.182921,2371.150076,1300
60539,969.904,2509.128,1300
60540,979.087389,874.816372,1300
60541,985.946315,490.564149,1300
60542,986.741166,962.578622,1300
60543,982.026432,1191.947137,1300
60544,976.70098,1085.352941,1300
60545,983.169468,1282.69888,1300
60546,983.410351,2456.462107,1300
60547,988.562549,632.724626,1300
60548,988.929293,1179.148148,1300
60549,993.464739,2526.732017,1300
60550,1000.667801,903.392103,1300
60551,993.905498,1206.580756,1300
60552,998.463569,1304.126716,1300
60553,992.408464,2567.681693,1300
60554,993.874083,2596.866748,1300
60555,1001.462331,1112.279937,1300
60556,998.827613,2734.82685,1300
60557,1002.26151,998.460405,1300
60558,999.843158,1058.804211,1300
60559,996.192268,2259.844305,1300
60560,1005.012132,443.186308,1300
60561,1007.695866,1166.987205,1300
60562,1012.387874,1225.277575,1300
60563,1008.685864,1276.647906,1300
60564,1013.428499,2443.070743,1300
60565,1018.323944,2614.182512,1300
60566,1014.167585,1328.580645,1300
60567,1012.663725,2350.419608,1300
60568,1015.790566,1401.922013,1300
60569,1018.218668,1467.839426,1300
60570,1011.747082,1194.571984,1300
60571,1013.435897,944.415385,1300
60572,1028.483203,1083.446809,1300
60573,1011.030651,2409.747126,1300
60574,1015.629116,2845.500867,1300
60575,1027.947534,1033.355719,1300
60576,1029.884728,1365.411937,1300
60577,1026.315309,2811.336376,1300
60578,1029.771529,1141.177504,1300
60579,1028.722467,1674.715125,1300
60580,1035.90939,1266.173806,1300
60581,1038.897143,2477.131429,1300
60582,1034.473558,2739.339744,1300
60583,1036.673575,907.848014,1300
60584,1043.0,1188.654762,1300
60585,1039.154773,2401.373494,1300
60586,1042.5,1236.886194,1300
60587,1046.732916,2263.566629,1300
60588,1041.569588,557.082474,1300
60589,1041.298368,2195.986014,1300
60590,1053.354738,1318.401723,1300
60591,1039.27451,2665.588235,1300
60592,1048.396072,1653.00491,1300
60593,1057.697471,1347.562257,1300
60594,1054.171186,1442.233051,1300
60595,1063.462581,1124.090323,1300
60596,1056.776574,1407.507109,1300
60597,1054.217814,1501.336078,1300
60598,1060.23391,1538.755017,1300
60599,1050.119231,2670.915385,1300
60600,1064.195052,1222.771646,1300
60601,1063.065421,156.971113,1300
60602,1059.899729,2343.225836,1300
60603,1051.819853,1104.308824,1300
60604,1065.202214,1288.122509,1300
60605,1061.561391,1801.118343,1300
60606,1072.641176,1156.308824,1300
60607,1062.053557,2570.116707,1300
60608,1070.381702,2777.469114,1300
60609,1063.36742,2704.928656,1300
60610,1071.152231,2514.936483,1300
60611,1086.425353,1470.187094,1300
60612,1066.104651,2053.478036,1300
